gen,best,mean,std
0,84.7669137782012,33.93890548654554,19.65709001487332
1,84.7669137782012,54.4810026285437,17.017755288084246
2,84.7669137782012,66.72699956845616,9.304446040957556
3,84.7669137782012,71.51632497745129,4.5188159131056445
4,88.10643022995487,73.9300071110182,3.960784220843775
5,88.10643022995487,75.80257319659249,2.415434314862449
6,89.69736666659863,77.5658751286552,4.520111043678632
7,91.09191706183108,79.59906437227643,5.493470623421233
8,91.09191706183108,81.00419454260523,5.591529908560931
9,91.09191706183108,82.0304682093058,5.486514136772423
10,92.3335319430667,83.75436556300532,4.888036864249772
11,92.3335319430667,85.76910967755578,2.910218972610477
12,92.3335319430667,86.40213823157376,1.7172481337359369
13,92.3335319430667,86.56998915925797,1.6155290072370578
14,92.3335319430667,86.75855256165754,1.5468951205834192
