gen,best_default,mean_default,std_default
0,29.64911428328526,0.2812980549425208,8.491492428161685
1,37.85638239729588,7.426703199098101,10.17558930130954
2,73.76871299567239,17.889764052049067,15.242367598125792
3,73.76871299567239,22.5251659616866,17.461840156662756
4,75.49061166337202,26.547012704257227,17.56099610852738
5,83.81952363400022,30.92773722027317,19.28929500238975
6,83.81952363400022,33.469713939533975,19.35403940551194
7,84.16727135537515,36.26521003385457,20.67815797079559
8,85.3268361657875,38.80767825566603,21.1329762015413
9,85.3268361657875,37.38058617878183,22.75181607286116
10,85.3268361657875,41.0544407890056,22.21168850205935
11,85.88458607254408,43.13781042899933,23.98956642913109
12,85.88458607254408,44.23953771111006,24.79079717956157
13,85.88458607254408,45.12765435704613,22.7102937954578
14,85.88458607254408,42.94325267268801,23.41596365274041
15,88.34817776347211,43.73667309905757,23.05688383012124
16,88.34817776347211,45.52688960177153,22.18190638074655
17,88.34817776347211,44.51314162657855,25.230127625597657
18,88.34817776347211,46.28139300203368,25.577837212400244
19,88.34817776347211,49.78217806912157,24.68803736232317
20,88.34817776347211,49.39654823121119,25.838392276235368
21,88.34817776347211,52.82860877670734,23.86322154600533
22,88.7641626305352,57.19650290691116,22.90687170130522
23,88.7641626305352,57.70076104550106,22.57419378743832
24,88.7641626305352,52.23861401680057,24.95887038145858
25,88.7641626305352,54.18743544077061,22.73517478389796
26,88.7641626305352,55.5451658345445,22.7385061344474
27,88.7641626305352,54.19629037664642,23.864358974970003
28,89.88213864227899,58.54323205807378,23.19792430690074
29,89.88213864227899,59.37823876424312,22.704227381625337
