gen,best,mean,std
0,22.202693327895425,6.783584827758757,9.83958662197477
1,26.096047813771587,14.234742181255388,6.960591181210485
2,27.130798856254,17.17535028645607,5.868177208624415
3,28.282617134937674,18.131912485360296,6.336468808472114
4,36.10532933824866,18.425468036375687,6.461346232587329
5,45.69394641744826,19.546187323185062,6.142148160497517
6,91.10965087177824,21.29065283297959,11.132158011069004
7,76.96230889459635,21.02956151742189,9.675452053482507
8,51.28969638367878,19.225115369664977,9.888432922979094
9,77.91495905392236,20.94559633620634,12.654024320458664
10,91.10965087177824,22.32434194861571,13.155833677099205
11,46.49538784407898,19.985331281015632,8.069204296646479
12,65.53522532051778,20.31366672729116,8.423851065306314
13,45.55654973548785,20.31964391004649,7.229085108212872
14,80.7195923659479,20.71665201981982,12.848083815714366
15,53.96900984508751,19.363680983863304,8.105041352650938
16,66.47406342910891,21.955937580449472,10.253313009659458
17,68.80711567208269,20.809314223271866,7.973929834694879
18,66.88552672116202,21.177705615479837,11.025648283623251
19,55.92042060936543,20.789186169831652,9.199501853418118
20,66.88552672116201,21.760463541873865,12.904590243446885
21,69.85148277341352,22.62966930189777,13.278231136791002
22,82.82691203879246,23.750657235112744,12.333788482241497
23,82.04218367174198,22.55608140031622,13.885672266306193
24,65.99766085841802,22.031102219134265,11.695968844425222
25,65.111344384552,23.454924629314792,11.280802029397645
26,68.97471647170572,25.156374296516866,13.101755513181386
27,64.90566942303903,26.09919267145527,13.23414031706884
28,67.0233057074278,25.053205450481773,12.779913748617012
29,67.81124423506519,24.432257423541067,12.637223999686428
30,78.86644644725376,25.38165595949379,14.467181985421677
31,68.97471647170572,24.410407116127427,12.104344914199556
32,69.05361535450997,25.986844547151733,12.69811279188186
33,65.03244550174776,24.587491761433785,11.585738954943722
34,82.82691203879246,26.877884676196803,13.658899305418494
35,80.01187402465982,27.34411957189215,14.513285075660171
36,81.96328478893773,28.432280069805714,16.069055256926685
37,80.05132346606193,26.88006565952227,13.975757776114698
38,95.07020143037612,27.562936269483565,16.16574630413743
39,80.05132346606193,27.16217434187383,15.240857994703218
40,80.05132346606193,26.9398224148052,15.038330518079553
41,95.030751988974,27.49112349899073,17.532560651162484
42,82.04218367174198,27.391814470712617,13.957327643367174
43,79.81762775565885,28.149662475793782,16.35653505291937
44,80.01187402465982,26.070114510603844,16.98059870822874
45,82.08163311314411,26.393683099721525,17.66054248169943
46,95.030751988974,25.528548325774658,17.191129027597594
47,94.95185310616976,26.356010924813937,14.98241529264218
48,80.01187402465982,27.579520639374515,16.225878148393658
49,90.96904353761768,29.07390526420447,20.518050606263525
50,82.00273423033985,27.65848025377301,17.048167608118842
51,93.88064540006012,27.93518818734726,15.923152346549983
52,95.07020143037612,28.038282770710243,15.979567422777828
53,82.00273423033985,29.020225038829768,14.944898357295948
54,82.04218367174198,28.236541021113577,16.438574819116464
55,95.030751988974,27.94984413884177,17.78486356131046
56,81.96328478893773,27.65360377364626,15.709276567627766
57,76.00826651340293,28.14531230989237,15.63156879702699
58,81.93720616965746,29.61167725418287,15.873760281511014
59,76.93915312923907,28.8057075440486,14.689086604719929
60,81.81762775565885,27.850813552026455,16.394657298736128
61,79.13022234886618,27.002858927190147,15.534193453325193
62,95.030751988974,29.227094752827995,18.45092372130869
63,80.05132346606193,25.26527715693461,14.893833376223032
64,68.85561133639604,25.8707806792805,13.222754528177065
65,79.91232743700685,26.532227478433633,13.07064349414734
66,76.96091667272893,27.648178722981374,14.741749392503475
