gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,11.997848543378062,-3.466227369377872,4.935347425944836,-7.397868191519858,8.840770234731744,32.09274337026155,9.687004214820936,19.52105307345041,-13.056022515586484,33.93274104999769,26.15904807983568,-2.055066212631924,7.107915903640541,-6.48996926900865,12.809669312640567,41.74563126596336,6.6044725613356725,18.136812394943167,-10.411286967953638,35.83798330463416
1,13.81335200244867,-1.8227137588788307,6.853966802912452,-6.75498476791769,13.801387150330791,32.36005042562459,11.488827117721904,19.22883266360701,-11.04534465808548,35.21942021732702,28.171110762278524,3.2543317294046346,9.533685356050526,-6.392641144212316,22.29512984638341,45.5080731158546,20.40472853928813,17.57612905601376,-10.227374893674243,41.039247119374544
2,25.46778285851272,2.1950413581367525,9.93226291946399,-6.081118899484828,23.339374568773337,36.3164884977479,18.18987696500761,17.891602377189642,-8.72390751857057,37.23338458979309,28.171110762278524,8.100587355722151,8.944745237778095,-5.364179491422678,23.948460627943824,45.5080731158546,31.1977127391288,8.392888761689674,20.99837793659654,42.31406827812671
3,25.46778285851272,8.255269192290184,10.361318695859822,-5.991441228050009,25.454431887061624,36.3164884977479,26.67797990873256,12.603356641119076,-5.227933854430605,38.00573839976386,35.4883468280174,14.958386140799696,8.643659959117132,1.365746441863836,30.37105008015813,44.4830099908628,35.45526299581476,6.307634264888659,23.833679782983587,44.62750214842552
4,25.46778285851272,15.723858198917592,6.527456028109478,3.175042921537671,25.46778285851272,36.3164884977479,32.65718683356788,4.092296482239715,25.42060607742216,39.98498623657463,35.4883468280174,20.3450635039356,8.593635403079675,8.006871992829701,35.44447114586567,44.4830099908628,37.91651738495038,8.556152174176246,29.65031846457007,44.83870028512786
5,36.89265437591244,20.20447381157074,6.487962596685942,13.795831776062249,32.373428671996415,36.10279246581796,33.61538875100844,3.246433309479085,29.36804341824381,40.67066856599877,35.4883468280174,25.34512699678175,6.27168052680677,16.19156121980317,35.4883468280174,44.4830099908628,41.39500980268716,3.086649363528408,35.3838116245623,45.214491087712325
6,38.7021273448032,20.5752859707804,8.136151294269023,8.290754764975214,35.70152819698736,31.83587370582134,33.59637610508243,3.3619568929953108,29.250228917919355,39.71591497755584,35.85589468573525,28.717768918655512,5.8195093724090805,18.346616534794872,35.733337644957594,45.69840597350856,41.66312712056666,3.2110726379372108,35.3838116245623,45.69840597350856
7,38.7021273448032,24.993296199405528,6.7279208665378,14.550627925729987,38.04192621415102,31.83587370582134,34.51804114000893,3.488314054040594,29.961207338334965,41.767922272560185,37.7990852097509,30.63221575586413,6.78170954101402,20.51951033823077,35.85589468573525,44.27757222938188,40.540787936549606,6.97183401247416,37.62627449611236,45.21379838448798
8,39.29996645039634,26.01444760017752,7.605696022432633,14.689163728601018,38.7021273448032,33.79522994339313,33.74497859570198,5.302381317420956,27.4489401775345,40.67066856599877,37.7990852097509,31.616012212615047,4.437767913915148,22.856151520564485,36.92464947394385,44.27757222938188,40.78339700615924,2.9991983394382173,36.55588851548916,45.69840597350856
9,39.29996645039634,25.1429567848424,8.037982755474772,13.199593188115887,38.7021273448032,33.79522994339313,34.379451594006376,4.217378084337157,28.710293599977568,41.767922272560185,37.7990852097509,31.61891650721117,5.105312649696122,19.988591946446785,37.53676126758053,44.27757222938188,40.92109730061431,2.7905841839625385,36.825237748875296,45.69840597350856
10,39.99509480753821,31.53662931304406,5.2745736033884345,21.609372733217104,38.62456989210589,39.07749909231871,38.32213524888718,4.170489830144168,30.992080123526424,45.05903078865155,15.33187149365681,-2.902098632592569,6.07538351112525,-6.556137938699682,13.069527258632522,33.035368455207845,4.947555295909013,16.18596864910479,-10.877630550298406,32.3156679484085
