gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,39.269900217026425,9.713800838480394,16.35309633188223,75.2731522524128,21.25828654123632,30.12164062642784
1,39.269900217026425,23.400267262460467,14.4689293431798,75.2731522524128,46.41226232024246,26.7279473435385
2,39.269900217026425,31.344401711034863,7.418970524213255,75.2731522524128,61.0677086738224,13.462007411890264
3,58.33011907701961,34.473923061308064,6.498500811305466,87.13357331188759,65.92657264680845,9.444655216504826
4,58.33011907701961,35.715795312395805,6.275746031143941,87.13357331188759,68.17321822316696,9.142534401333576
5,58.33011907701961,38.11224857929497,7.3093898128079795,87.13357331188759,71.82075326839593,10.38290270256164
6,58.33011907701961,39.52009881359229,7.910378419807957,87.13357331188759,73.47023079297296,10.145088848646171
7,58.33011907701961,41.05605774414522,6.517571422591718,87.13357331188759,75.75759651111841,5.777437429272605
8,58.91642023266145,41.48316975393917,7.712621276435748,87.23982739098297,75.7807766905019,7.94310283550077
9,58.91642023266145,41.86416707763855,7.086765570539132,87.23982739098297,76.50259393370685,6.730419909244977
10,62.23870783429071,44.631975539944726,8.372674259803633,88.16341372532801,78.67046344993396,6.4352200851225705
11,65.22472159231597,45.39612426862998,9.71253180976252,88.74936197187237,78.60432072030184,8.033682043949185
12,70.63011907701963,47.55659505972997,10.840521544073546,89.5935733118876,79.6872455731804,8.032176248984564
13,70.63011907701963,48.60529217226417,10.64255137408236,89.5935733118876,80.70960593346882,7.561605647574377
14,71.48957298262529,50.7501754951545,12.882243685452764,89.73288973525115,81.01194109976693,13.59354011835083
15,71.48957298262529,53.2958583481977,11.265081768259284,89.73288973525115,83.03711458001419,9.281991676224708
16,71.80626786119745,54.76359856910865,11.8245555411941,89.80964054567596,83.20982959742263,9.132246006073592
17,71.80626786119745,52.18741620059452,12.261220576899223,89.80964054567596,81.71676729485431,10.16051516138531
18,73.2699002170266,54.67510299759833,12.92587136253604,90.07315225241284,82.79583018267634,12.042306768337754
19,73.2699002170266,56.31633508693624,11.42280939112768,90.07315225241284,84.32499351940476,8.46489716802351
20,73.2699002170266,56.651441474328806,12.091922335057289,90.07315225241284,83.90246238131685,9.164341385352968
21,73.2699002170266,56.35621918017282,12.22586683957325,90.07315225241284,83.7423384947071,9.553003348773982
22,73.2699002170266,56.9445139395137,13.007613374461016,90.07315225241284,83.80676388911958,11.754031816191649
23,74.48297229859394,57.31468898899153,11.042110060554236,90.32626719449068,84.85057433595044,7.578074024242938
24,74.48297229859394,57.16576067514397,11.97632559966554,90.32626719449068,84.49361555131594,8.63892134417805
25,74.48297229859394,57.86390546549878,12.382332156927845,90.32626719449068,84.56300875884658,9.122752188206944
26,74.48297229859394,54.10994687888749,15.777228176022756,90.32626719449068,80.88323319486582,15.298061951251864
27,74.48297229859394,57.60420290562829,12.507446571184966,90.32626719449068,84.41122034621645,10.089191141287907
28,74.48297229859394,56.93961048364024,12.522366387340249,90.32626719449068,84.28184371619653,8.395946904525138
29,74.48297229859394,56.96730638498002,16.865650590082797,90.32626719449068,81.82758430489908,17.436483271685326
