gen,best,mean,std
0,60.74424995824664,26.33757906575845,15.091005848390605
1,60.74424995824664,39.97414232941458,9.284233073708627
2,60.74424995824664,44.76267568190997,8.87915090226758
3,68.12788221052459,49.03052329527564,7.996217111793164
4,68.13070308686622,54.02733832040752,5.818780212290914
5,68.13070308686622,55.84188368551895,4.449610874058634
6,68.13070308686622,57.71513029357416,3.9424119819460017
7,68.13070308686622,58.60837118271989,3.8620011132751806
8,68.13070308686622,59.9700146850732,3.9250184860368575
9,68.13070308686622,61.46348120007058,4.224014999584606
10,68.13070308686622,62.45600832904791,4.179649790686316
11,68.13070308686622,63.82318089637114,3.9697587459137473
12,68.13070308686622,64.60440499250097,3.874634447887095
13,68.13070308686622,64.99717581652222,3.810359090881773
14,68.13070308686622,65.93967065007308,3.4747423666660944
