gen,best_default,mean_default,std_default
0,90.31356122494232,23.729061983128407,39.41878147995423
1,90.31356122494232,59.65552579829561,36.47138561864272
2,90.55356122494231,72.85782484720492,28.18869875747776
3,90.55356122494231,83.10711814694518,16.129251940897344
4,90.55356122494231,86.5326038519212,6.609096192734736
5,90.55356122494231,87.2359544509191,0.5849062188154223
6,90.55356122494231,87.30592174583279,0.731569113461928
7,90.7335612249423,86.68701773383114,6.621851796844174
8,90.7335612249423,85.89376845208433,10.529584297439088
9,90.7335612249423,85.91620810098058,10.56640277937627
10,90.9530246436602,86.80037566122053,6.699968298283548
11,90.9530246436602,86.1707355148473,8.86875745118941
12,90.9530246436602,86.43389775278553,6.830975071723821
13,90.9530246436602,86.46302797338791,6.8394887482131175
14,90.9530246436602,86.32251063474972,8.181203259505594
15,90.9530246436602,86.25693208489741,8.161309084993325
16,90.9530246436602,86.72668535781246,6.636736451960531
17,90.9530246436602,85.91968123175378,10.62189935649031
18,90.9530246436602,84.23746400136615,14.62235146205792
19,90.9530246436602,85.5607717058935,9.870120688203546
20,90.9530246436602,86.77978413610145,8.457827355212153
21,90.9530246436602,86.25914331295625,9.397191741103168
22,90.9530246436602,86.15506435167362,10.630356336972357
23,90.9530246436602,85.93889665175566,10.469098002384458
24,90.9530246436602,85.89169029454298,9.789073751412287
25,90.9530246436602,83.85152266328362,14.023496792598444
26,90.9530246436602,85.44457842887537,10.987713437283592
27,90.9530246436602,86.3501682836011,7.294812117335866
28,90.9796882233926,84.99388710601053,13.393993873800436
29,90.9796882233926,86.52441289211473,8.392022513513858
