gen,best,mean,std,best_log,mean_log,std_log
0,59.04044483747687,14.253383641379765,19.552813024976903,59.04044483747687,14.253383641379765,19.552813024976903
1,66.62526901818151,30.984612995168217,16.467426492335726,66.62526901818151,30.984612995168217,16.467426492335726
2,66.62526901818151,37.47450649702604,14.802337652816272,66.62526901818151,37.47450649702604,14.802337652816272
3,78.30489904685415,42.280637512182,14.271628924437769,78.30489904685415,42.280637512182,14.271628924437769
4,78.30489904685415,47.91208146738299,11.198029347520611,78.30489904685415,47.91208146738299,11.198029347520611
5,78.30489904685415,49.67229624409024,10.418747962626853,78.30489904685415,49.67229624409024,10.418747962626853
6,78.30489904685415,51.60614845834496,8.447571300192951,78.30489904685415,51.60614845834496,8.447571300192951
7,78.30489904685415,52.36831279639652,8.614286283855582,78.30489904685415,52.36831279639652,8.614286283855582
8,78.30489904685415,54.13902588431591,7.62162141994978,78.30489904685415,54.13902588431591,7.62162141994978
9,82.36214672345383,52.87221320853574,9.432671444461183,82.36214672345383,52.87221320853574,9.432671444461183
10,82.36214672345383,54.177223393762645,10.709012032496917,82.36214672345383,54.177223393762645,10.709012032496917
11,82.36214672345383,54.782052935593,11.785981130819705,82.36214672345383,54.782052935593,11.785981130819705
12,83.68151347993208,55.182858768414114,11.336778452364356,83.68151347993208,55.182858768414114,11.336778452364356
13,83.68151347993208,55.858074776030136,12.006349012147073,83.68151347993208,55.858074776030136,12.006349012147073
14,83.68151347993208,55.32689315386442,11.532350617312895,83.68151347993208,55.32689315386442,11.532350617312895
15,83.68151347993208,55.05202467766505,12.670803850106951,83.68151347993208,55.05202467766505,12.670803850106951
16,83.68151347993208,56.84054446581218,13.423738502889742,83.68151347993208,56.84054446581218,13.423738502889742
17,83.68151347993208,56.43808844406171,12.665180200423952,83.68151347993208,56.43808844406171,12.665180200423952
18,83.68151347993208,58.40154601487458,13.955467820268764,83.68151347993208,58.40154601487458,13.955467820268764
19,83.68151347993208,59.693277812957206,13.102383926815564,83.68151347993208,59.693277812957206,13.102383926815564
20,83.68151347993208,58.79820553370226,14.077502484379018,83.68151347993208,58.79820553370226,14.077502484379018
21,86.19276923953734,60.07419004849018,14.044164481861731,86.19276923953734,60.07419004849018,14.044164481861731
22,86.19276923953734,61.47360709103359,13.15231457195742,86.19276923953734,61.47360709103359,13.15231457195742
23,86.19276923953734,62.30999165754604,12.81105915131201,86.19276923953734,62.30999165754604,12.81105915131201
24,86.19276923953734,64.18896976930529,11.877954267326484,86.19276923953734,64.18896976930529,11.877954267326484
25,86.19276923953734,64.25009184080847,12.48365400969258,86.19276923953734,64.25009184080847,12.48365400969258
26,86.19276923953734,62.99646237157442,14.437436936773208,86.19276923953734,62.99646237157442,14.437436936773208
27,86.19276923953734,63.55212645806324,14.101742021366071,86.19276923953734,63.55212645806324,14.101742021366071
28,86.19276923953734,62.99713930383503,14.605030812429932,86.19276923953734,62.99713930383503,14.605030812429932
29,86.19276923953734,62.308521981799224,13.039598377697146,86.19276923953734,62.308521981799224,13.039598377697146
