gen,best_default,mean_default,std_default
0,75.20090734553948,11.979576188046147,19.832619162705853
1,84.49463815194544,27.46302460091689,22.92705743435439
2,84.49463815194544,38.63945756063477,21.28570257856236
3,85.72506926914797,50.25653181741998,18.81182421280236
4,85.72506926914797,54.91628032533914,15.895387896484396
5,86.03129244001464,57.71371049004162,15.166899651721932
6,86.03129244001464,57.7476406437207,15.44673438609892
7,86.03129244001464,59.33578975850224,15.24246819626396
8,89.79052820481505,60.857674647656985,14.893195187885258
9,89.79052820481505,61.344417777502834,15.406875615659274
10,89.79052820481505,62.618394485433264,13.77692477429778
11,89.79052820481505,62.18525669351941,15.82220188050935
12,89.79052820481505,62.83937859936536,14.80246917059831
13,89.79052820481505,61.99775881509729,15.290182835442453
14,89.79052820481505,60.57741781687466,16.158166336876597
15,89.79052820481505,60.15979382020201,14.811490269772662
16,89.79052820481505,60.34073421391769,15.900739404123646
17,89.79052820481505,60.03547930223331,15.077446530247313
18,89.79052820481505,60.14671901037646,16.05054115362889
19,89.79052820481505,60.29322992305853,15.699963065773291
20,89.79052820481505,59.02667106751456,17.20976529042874
21,89.79052820481505,60.68295456394381,17.166447107316568
22,89.79052820481505,62.9135723766695,14.77437304907057
23,89.79052820481505,62.965768421864695,15.48706526974206
24,89.79052820481505,61.12211390262892,16.141246910781604
25,89.79052820481505,64.51518139309809,16.123879282009504
26,89.79052820481505,64.49923334707903,16.73752953782278
27,89.79052820481505,62.17708249828782,20.33304286946733
28,89.79052820481505,62.40157339879096,21.15591825243567
29,89.79052820481505,65.40797926581789,14.80062735399097
