gen,best_default,mean_default,std_default
0,90.43356122494232,17.752178416523932,34.59741300807809
1,90.49356122494233,37.847705772017385,39.78973883595796
2,91.0022642182204,58.0921341968447,36.08219363708972
3,91.0022642182204,75.13276912737325,26.470676025550347
4,91.0022642182204,85.1981505359933,12.070863901364971
5,91.4535612249423,87.33886070711942,10.85746035503311
6,91.4535612249423,86.70687095068367,13.805193418115303
7,91.4535612249423,86.10979987554873,14.385221628535628
8,91.4535612249423,87.05922610216783,13.2972458112266
9,91.4535612249423,83.43591567047231,22.421652923115616
10,91.4535612249423,84.37726107775676,19.74767579540329
11,91.4596882233926,85.33628774356696,16.3110349220058
12,91.4596882233926,85.99372050962296,15.39235352579584
13,91.4596882233926,89.2836631379062,7.277926081416656
14,91.4596882233926,87.41183030731399,12.853263031554675
15,91.4596882233926,87.3819236953741,13.432606483069328
16,91.4596882233926,86.47348253842627,15.768182076325136
17,91.4596882233926,86.88479728974015,14.280300919625684
18,91.4596882233926,87.75428175099452,12.697892650735794
19,91.4596882233926,87.88127426786728,12.728393274166397
20,91.5196882233926,87.55172344589423,13.8886242596054
21,91.5196882233926,89.06034696261504,10.058798324851404
22,91.5196882233926,88.4648080266298,11.421033105205254
23,91.5196882233926,86.19358377998977,15.88020083001362
24,91.6396882233926,84.57844528690434,19.333550600098604
25,91.6396882233926,87.3921337965621,14.461973059374674
26,91.6396882233926,88.91652267793143,9.888882305489398
27,91.6396882233926,87.46636122045533,12.078312666144
28,91.6396882233926,84.50122371426744,19.609621790400045
29,91.6996882233926,86.95545703656943,13.759367433940712
