gen,best_default,mean_default,std_default
0,38.9269554658996,2.325353415697325,11.601307509796593
1,65.23842723119594,9.648604707153082,14.693385256732562
2,65.23842723119594,15.293545985846386,13.570724256207248
3,74.09024671835519,23.752638614513607,16.668050625093745
4,85.2214860026707,32.52049554639986,17.97731778952144
5,86.48739374869827,35.472588887246395,18.370341560827203
6,86.70216942854587,39.380908119692506,18.97522860862101
7,87.62271865836928,41.86800299739588,21.41046531142977
8,88.26515001416696,51.45112006499501,21.149973264026624
9,89.70476791272345,51.806045194298186,22.64962652098063
10,89.70476791272345,52.55565229034991,24.30270785138177
11,89.70476791272345,54.4524190691584,26.372016903846195
12,89.70476791272345,58.17813867564885,25.424287745996068
13,89.70476791272345,60.05156615415841,24.749902874005148
14,90.12155489849188,65.26428218918764,23.11911370358777
15,90.12155489849188,63.94477471709954,25.71399963661973
16,90.12155489849188,65.57827009783144,24.046111996243383
17,90.12155489849188,69.52613238025324,21.6534481520529
18,90.12155489849188,69.99903425842973,22.187264039236887
19,90.12155489849188,67.13294967393277,25.47363954924291
20,90.12155489849188,67.07293612817762,25.861670864337714
21,90.12155489849188,70.90706062935438,23.39983338496144
22,90.12155489849188,71.06313364565318,22.11329813818921
23,90.12155489849188,70.93536719162233,22.24293083331272
24,90.12155489849188,72.62236949320933,19.589406144053832
25,90.12155489849188,73.9193324244174,18.3987678325361
26,90.12155489849188,75.95093771309138,15.878054987860905
27,90.12155489849188,73.30058881475223,21.54133729590744
28,90.12155489849188,73.29001302992215,24.973162462185183
29,90.12155489849188,77.5137327148022,17.97623590962092
