gen,best_default,mean_default,std_default
0,57.013547994715566,2.949105727475447,17.10762658311955
1,57.013547994715566,16.76350204036968,20.47138049095736
2,75.26990021702643,32.70578412506655,16.23527628989987
3,75.26990021702643,40.67576710311528,10.607670149462203
4,75.26990021702643,41.22056587987929,9.810659384549831
5,75.26990021702643,42.564731810559145,10.07158200178167
6,75.26990021702643,42.67088822733581,9.397104847842463
7,75.26990021702643,43.85916640938609,11.610378652619742
8,75.26990021702643,46.7709572586402,13.790072618672848
9,75.26990021702643,48.32952206145234,15.48000706444833
10,75.26990021702643,49.06640788443693,13.248296001265098
11,75.26990021702643,48.45708962519019,14.188271378880769
12,75.26990021702643,49.204596812751454,13.318652513763556
13,75.26990021702643,50.37255003705404,14.048530908193724
14,75.26990021702643,51.54720817274785,13.961163562091532
15,75.26990021702643,49.03086385385055,13.143744515744723
16,75.26990021702643,50.92931751673942,13.717010059374314
17,75.26990021702643,50.76375084182276,14.02848527557107
18,75.26990021702643,49.315141284008895,13.087931123921036
19,75.26990021702643,48.85773885651485,12.584764544117167
20,75.26990021702643,50.11683351748575,12.72020887733623
21,75.26990021702643,51.19723435596376,12.771776692171528
22,75.26990021702643,51.5654855040612,14.068980103670745
23,75.26990021702643,50.92862232477397,13.773419973043016
24,75.26990021702643,50.21084735425464,13.17320858118118
25,75.26990021702643,50.93666150680202,14.455483577406602
26,75.26990021702643,52.72997249863624,13.60002739660173
27,75.26990021702643,52.47168804117417,13.880003525449792
28,75.26990021702643,50.92508108173402,13.951781368556324
29,75.26990021702643,50.66445590097672,13.730385262823216
