gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,88.87641489804767,46.85220622354709,26.76783111625421,93.1996882233926,36.35723623090437,43.45904270065282
1,89.25809292906193,56.546783833012014,26.33865542280856,93.34164533066624,52.081648878331606,43.11309341942477
2,89.25809292906193,69.94475726614652,22.29380615109981,93.34164533066624,72.5033330565296,36.0710470690621
3,89.25809292906193,75.13829533563393,17.792995692758495,93.34164533066624,79.0305734158888,30.03864625978634
4,89.25809292906193,80.68748412551255,12.36605456501428,93.34164533066624,86.29514869447087,20.10847560229231
5,89.25809292906193,83.13088388814978,8.87776985264984,93.34164533066624,89.70102242092501,12.508005348187403
6,89.25809292906193,82.58366001521719,10.557137289207978,93.34164533066624,88.29295606847016,16.967815673806516
7,89.25809292906193,81.33936469652814,13.206615895048332,93.34164533066624,86.81579016981446,18.887124762343426
8,89.25809292906193,78.90095950124619,16.000068933930343,93.34164533066624,83.07245301486178,23.72049597595728
9,89.25809292906193,81.61845991921224,13.635799825590915,93.34164533066624,86.96210145307053,20.138391102033573
10,90.60283177470684,80.96695169674,14.920300524394564,93.72693855665946,85.47943085548026,23.106164569713865
11,90.60283177470684,81.76263899866524,13.312853841759107,93.72693855665946,86.52793118195477,22.034973593972232
12,90.60283177470684,82.54254962253522,11.619538717639909,93.72693855665946,88.53988688119851,18.08699881679209
13,90.60283177470684,83.54478011472696,9.626593478099313,93.72693855665946,89.80537250671583,14.809840247765694
14,90.90283177470684,82.69572451262813,11.83508959366675,93.78693855665944,87.85546973744444,19.97091124432103
15,90.90283177470684,82.6288914004037,11.318596409795829,93.78693855665944,88.30939914933055,18.349354040384952
16,90.90283177470684,83.14733017084477,9.31097997923582,93.78693855665944,89.55830674959725,15.51460018020502
17,90.90283177470684,84.06017260796305,8.691818525908351,93.78693855665944,90.86714941263294,10.910082957236384
18,90.90283177470684,85.02198452931597,4.544187648699201,93.78693855665944,91.8794318489752,5.599465106433863
19,90.90283177470684,84.13186416864026,8.87432887450738,93.78693855665944,90.0076881257327,14.312260792630711
20,90.90283177470684,82.71352641381394,12.063008362329777,93.78693855665944,87.4669279865377,20.139647362530862
21,90.90283177470684,83.04182626347215,10.129675461660325,93.78693855665944,88.08477614619979,18.97108752716728
22,90.90283177470684,81.66573869614439,13.471254756061636,93.78693855665944,87.15585845033439,19.97349991732269
23,90.90283177470684,82.07291207593973,12.795905204606656,93.78693855665944,87.08547602857293,21.08602752634612
24,90.90283177470684,82.66171268408497,11.183750648320254,93.78693855665944,87.69833175720602,19.56400889422008
25,90.90283177470684,81.73638812079712,13.787720041532442,93.78693855665944,85.98661167342699,22.87206432825404
26,90.90283177470684,82.81402368020052,11.392049789436845,93.78693855665944,88.14669618944143,18.80604303194929
27,92.49405452609945,82.69121966227054,12.455061565351947,94.4201335721758,87.24795279291993,20.73625850671626
28,92.49405452609945,82.34967986403024,13.107583923745189,94.4201335721758,88.07603614092217,19.145444832023724
29,92.49405452609945,84.03222755002388,9.448164434258976,94.4201335721758,89.97152067876681,14.67538057962382
