gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,70.37959913428301,19.577957848225186,29.594631328086727,89.58322890233346,31.27937359598824,41.98971686559514
1,70.37959913428301,51.75446927278608,18.942639434355268,89.58322890233346,77.14710539242473,25.652798787968635
2,78.63193985886502,57.036166496952326,11.545763889486462,91.35616819497444,83.9527468017817,14.729450908648142
3,78.63193985886502,58.21889415837941,7.019549768901529,91.35616819497444,85.936221042166,8.81308727275169
4,78.63193985886502,59.173860184274965,5.154065552122454,91.35616819497444,86.77040002605128,4.869393503603139
5,78.63193985886502,59.28476412594336,2.217189740427352,91.35616819497444,87.19009021331595,0.4849341335210455
6,78.63193985886502,58.45871355788965,6.718137091712944,91.35616819497444,86.06725087199226,8.094490328764394
7,79.8883539481451,59.82583034981352,3.593490667414221,91.65282822853992,87.30879997783568,0.7793500403483494
8,81.49173230259892,60.49536876235752,4.889199772373277,92.05669509194097,87.45760600509628,1.0675195246997622
9,81.49173230259892,60.45689066771108,4.74672455252334,92.05669509194097,87.44791947404272,1.0370895911477658
10,81.49173230259892,61.072241901857815,5.788486510294268,92.05669509194097,87.50412897436206,1.735259452694096
11,85.38936470590383,62.08454431245341,5.836415193427445,93.07605369405456,87.81575906937542,1.2872335667327923
12,85.38936470590383,62.70431170840204,6.337414728492303,93.07605369405456,87.95560495035274,1.4066046943145112
13,85.38936470590383,62.14914604585884,11.041589343790374,93.07605369405456,86.4221171626242,11.923416337105358
14,85.38936470590383,60.71789091390611,15.152834009918298,93.07605369405456,83.84538852711107,16.416261354541437
15,85.38936470590383,63.0498054749032,13.661746573195185,93.07605369405456,85.52858821241867,13.548363553705986
16,85.38936470590383,66.13040903091918,10.938386463498333,93.07605369405456,87.4476866343848,8.469035121664744
17,85.85250552318664,65.95492227585095,15.084840786931164,93.05833644349735,85.69317612172497,15.502097099700286
18,85.85250552318664,66.2450887303741,13.386370705513023,93.05833644349735,86.61768351352379,12.501403473024164
19,85.85250552318664,65.47623678657527,14.892353969378249,93.05833644349735,85.74403231043549,14.186145408793166
20,85.85250552318664,67.46606927778055,12.836838435506758,93.05833644349735,87.19553932037225,10.782489189421202
21,85.85250552318664,66.71871834037756,12.52593282907231,93.05833644349735,87.19773791446869,8.922720578635264
22,86.45250552318663,67.8915071246213,11.462547647493093,93.17833644349736,87.75694707056613,8.11492800948566
23,86.45250552318663,68.33066297715796,11.39918808148233,93.17833644349736,87.9337368838983,8.143156149222802
24,86.45250552318663,69.80718964074785,8.857037502088533,93.17833644349736,89.03027009074161,4.2495672853771005
25,86.45250552318663,68.25797667882136,12.85546542031152,93.17833644349736,87.4346346920952,11.666100039741163
26,86.45250552318663,68.15470562195453,13.799024690500236,93.17833644349736,86.6873013547025,13.37546519892076
27,86.45250552318663,70.01698485925313,10.390911069139962,93.17833644349736,88.4183806039045,8.31331012224125
28,86.45250552318663,67.45696234217213,14.022098189465051,93.17833644349736,86.51903506343452,12.343687744670936
29,86.45250552318663,65.83222211738516,17.019979504069738,93.17833644349736,84.59670963298257,16.783254996743416
