gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,19.17695410451698,-1.3954814833626947,7.9640349973806,39.17991706964764,2.087814392040007,14.378901072930368
1,19.17695410451698,4.102889954276872,10.007491582362574,39.17991706964764,11.98621337640927,18.094472770986098
2,19.273152252412803,12.194899568574264,7.567333534722463,39.27641489804762,26.597974520536354,13.71124995670582
3,24.17105438238979,15.610210632406533,5.478175787673182,48.17399989261955,32.77313817962483,9.906567429208172
4,39.19788162462294,17.38999405972044,4.980726274072085,75.20090734553948,35.992861619736175,8.995266565239799
5,39.19788162462294,18.483208639766296,4.653990415295991,75.20090734553948,37.96605478899728,8.391200103748908
6,39.19788162462294,19.356296413548804,5.50823706424333,75.20090734553948,39.5192258035378,9.95880622687571
7,39.19788162462294,20.69756557290092,5.140675758686612,75.20090734553948,41.94044712506855,9.246946241929365
8,94.84670840550224,22.92205864270701,13.80889475102632,94.85250552318657,43.52503835994156,13.449931045448013
9,94.84670840550224,24.08096708752679,16.895578427074458,94.85250552318657,44.00399091986723,14.386175508302646
10,94.84670840550224,24.33056757916302,16.843218576210408,94.85250552318657,44.45359101748471,14.312251662082849
11,94.84670840550224,24.74609726518315,18.3489447625446,94.85250552318657,44.38917359686658,15.401496143514295
12,94.84670840550224,23.88859963659754,16.947921104951348,94.85250552318657,43.65164578106374,14.494698511104897
13,94.91240366476762,26.504777373237854,20.80918842914708,94.91859563501554,45.947900828153415,17.16211876681842
14,94.91240366476762,27.54081369884232,21.807223982092257,94.91859563501554,47.02391538069848,17.74037203017894
15,94.91240366476762,28.769645987010872,23.98680580278558,94.91859563501554,47.612842315789685,19.780839394444687
16,94.91240366476762,32.094037927770096,26.95309885763797,94.91859563501554,50.37733814148841,21.24139432480934
17,94.91240366476762,34.1842509601383,29.05739658642956,94.91859563501554,51.70769440788012,22.95900383663832
18,94.91240366476762,34.49441069545523,29.813493203561983,94.91859563501554,51.4578901554304,23.531257945754625
19,94.91240366476762,33.23167339735687,28.65203309088096,94.91859563501554,50.7951021212933,23.1908344435646
20,94.91240366476762,34.01865644684717,28.2024930263174,94.91859563501554,52.22205178242185,22.20892411360074
21,94.91240366476762,33.84062239442639,29.391324392731704,94.91859563501554,51.08409032871367,23.92593044078492
22,94.91240366476762,36.95165419023253,31.29952236395308,94.91859563501554,53.4751965034981,24.362234071059472
23,94.91240366476762,39.20814325402424,31.840347616724017,94.91859563501554,55.9317268739463,24.38757550702652
24,94.91240366476762,41.748966599821706,32.871959863492094,94.91859563501554,58.0726818013091,24.942673517489904
25,94.91240366476762,44.31583844540592,33.85097975832824,94.91859563501554,60.27963598532432,26.05026247455382
26,94.91240366476762,44.66338616306812,33.53670962958196,94.91859563501554,60.90718003410759,25.29395812182108
27,94.91240366476762,43.60751500083811,33.51648702232328,94.91859563501554,59.81127798248616,25.8111730992912
28,94.91240366476762,41.7420564816383,33.07315820364125,94.91859563501554,58.06576248395047,25.77251681326299
29,94.91240366476762,43.2484570349221,34.423390650499044,94.91859563501554,58.372216195827725,26.66730514378885
