gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,75.19185751001956,15.00273646370214,27.152674365472908,-5.781901932718477,66.0151895462096,44.49466846406764,17.74711571412544,19.5398348734444,-5.42096769060676,44.1888590070233,75.26020708782076,13.086484343234506,28.11224031992943,-5.781901932718477,71.07048926840604,47.22741127776022,17.243638037625633,20.69338297327749,-5.41610040220442,44.25699681219052
1,84.72873816020956,31.783622763591936,31.72584384458577,-5.583940392585677,75.19185751001956,47.65067522005325,30.64448092513203,17.487968194174908,-5.114610696708811,45.98150760744682,75.26020708782076,35.25058375958254,31.60189903013946,-5.590993769039589,75.24877790204825,47.22741127776022,33.36730138950614,15.124291115104898,-3.018046628685412,44.25699681219052
2,87.09289246928256,57.02583360484455,25.32264158629355,3.640825485257413,86.90602046869652,59.07853908213789,40.0706143762563,11.778571876788805,14.55020706087308,56.24831940651749,75.26020708782076,59.501629992710974,19.51023758857563,16.304089405566106,75.26020708782076,45.12480267679885,41.69059451788365,6.060662364746448,27.12804625418072,44.25699681219052
3,87.13935834262664,71.12484067029013,11.702601329983176,65.97655240703897,87.1160791015624,59.13167900420636,45.99487639937436,7.154928030892154,44.15645558296864,58.75932952117978,75.6917323025988,67.4231898744802,11.494293337199649,39.56533245329385,75.35240847182158,44.6917323025988,43.32606887501672,2.6811417486544427,39.137469353667896,44.6780132545576
4,87.24698639161588,78.52796910581316,8.556341711640998,66.01103858311014,87.16998874456723,59.54814186652407,49.976107245154914,6.472943324014411,44.15645558296864,59.130274946905054,75.6917323025988,70.69912213651753,8.006214479880155,52.066674586327736,75.6917323025988,44.68679402095821,43.494709562099935,2.273299642258284,39.124425264028375,44.68679402095821
5,88.26936197187237,83.07117421807021,6.487825424963504,70.06340591162633,87.25087871758434,62.82472159231597,53.44461499825134,6.271700933760131,44.15645558296864,59.54814186652407,75.70168263345197,73.85402538381695,3.875713125851076,65.99742402657601,75.6917323025988,44.69669509194093,44.03534682715438,1.532251262978795,43.82413272989424,44.68679402095821
6,88.26936197187237,86.09989497390961,3.736277969829945,79.48180462595711,87.8524611867583,62.82472159231597,56.57242384991894,4.212206798472859,45.74503205652018,61.18272029548865,75.70168263345197,73.3254599443984,6.725204585971303,65.76373087204067,75.69720498456803,44.69669509194093,43.97398669933616,1.624343957666605,41.59694519681717,44.6922396099987
7,88.26936197187237,86.9169931151968,1.7079399016109118,86.16169411841308,88.24027380107194,62.82472159231597,57.91517178560864,3.186897016162022,52.43085096307747,62.68764306668064,75.70168263345197,72.09718951112731,8.797443765220393,49.12825096953436,75.70168263345197,45.12480267679885,43.92196947560982,1.502999539393758,39.68679402095821,44.69669509194093
8,88.26936197187237,87.32062290401302,0.3659740260497364,86.99934640999822,88.24027380107194,62.82472159231597,59.0587051786648,1.6438843033108568,56.383141866524056,62.68764306668064,75.70168263345197,69.8636689340424,14.842164060834456,33.10922846147036,75.70168263345197,45.12480267679885,42.20642770234024,7.5259141346405825,24.44266289101367,44.69669509194093
9,88.28341372532802,87.20570193550779,0.659210005985427,85.94818693835794,88.26936197187237,62.8387078342907,58.49773739774903,3.065137791619033,51.74411397804781,62.82472159231597,75.70168263345197,72.92616909122329,10.868089891066038,64.78674900304054,75.70168263345197,44.69669509194093,43.57420055901026,4.776318558824446,41.40827025138381,44.69669509194093
