gen,best,mean,std
0,22.678736484797263,0.0262844926251165,8.12173834525683
1,22.360755392476086,8.42424860231678,8.593028589176127
2,31.214323970625134,15.648409234095045,5.633454955188002
3,30.172067936489913,15.922136282103056,6.757325891331726
4,31.098037917385103,17.078599421318483,5.881512061584116
5,27.59966653374376,15.137109717922328,7.162940311322544
6,28.287207824208245,15.831200904511569,7.471418201753761
7,33.169956869294296,19.633016184107877,4.46338505684492
8,31.236507521290555,19.589718920014977,5.533543134308365
9,30.853276025367546,17.429891955089104,7.572293818434764
10,32.31053754039535,17.873120098296134,7.775432656700811
11,31.736507521290548,16.74000901990891,7.950880553249151
12,32.622332535246144,19.57667920902456,5.911884038794934
13,33.098037917385106,20.295630282336273,6.7235906695638095
14,33.357015708921814,17.355340439071586,9.181343143493672
15,32.66832825293564,21.297009133455536,6.695270369732841
16,33.28672537337128,20.484345580458033,7.096787003786539
17,36.43153401206435,20.35005485309348,7.792794529479005
18,36.26454182270586,23.599546476266298,6.404238575590107
19,34.73861858848617,23.05278960551017,6.553984344484607
20,35.3089089240367,20.13437136719763,8.189048498813413
21,34.85864432528047,22.86080258886564,6.724383178124188
22,36.47752972975384,21.682703179288367,8.551755268732984
23,34.74072965568179,23.435299088329774,6.678332749214078
24,37.74024720484483,22.590050733994076,7.342761485749435
25,36.98126941330811,22.421462369442143,6.151698467318737
26,34.1239611516048,19.72510154291841,7.586021736243747
27,34.669956869294296,17.758760707009916,8.996720086917787
28,38.03958706249141,18.31143942267576,8.655945997656536
29,52.89630316310222,19.800319558709024,9.35775518609986
30,52.46659349865276,18.879496829005525,9.78140593391926
31,60.306401339659054,20.19154259477285,9.91336031364114
32,46.032200704234874,15.430175359095111,12.105129954904736
33,52.96659349865275,17.681049332215675,11.42480422968035
34,37.973508096238774,15.864637321385665,12.01928391543735
35,51.490888116513794,20.830492927363167,9.391087251991609
36,46.914744560401786,18.742465652832863,11.004141115469618
37,53.46659349865276,20.36169302638219,12.072465248492014
38,56.707133256279086,21.34044928557218,10.990280127041895
39,56.56586158203273,25.17921715641718,9.251409645710067
40,60.48069236113909,24.435518685096056,11.10012004955265
41,73.36176331728538,25.75484877759993,11.271702349901272
42,64.4880184817212,23.96517235207252,15.001797962070269
43,80.91232743700684,28.462125463606732,12.33080641988139
44,77.86644644725381,28.006032227357935,13.083498791912072
45,67.75061135431426,28.817015943562097,12.65259548821631
46,58.40098629307064,30.64204903856304,10.50067969313537
47,64.64152605069697,28.414341274649036,12.16520538977565
48,59.804860714471545,30.679337499742527,11.444572307890375
49,64.42849518997915,29.85910157869512,11.443852477623524
50,73.43193892489948,28.15207421651587,13.068534700082756
51,67.9273705228675,26.605408286078045,13.296737893891915
52,70.50358338343452,23.03911156180789,15.763446903671303
53,64.97595975858958,24.646951799462343,13.544463027566977
54,55.3735224336634,29.341202401722533,10.844641787619102
55,65.9657640853334,26.663583993413507,13.384210890602738
56,69.98064288855798,26.17822822187902,13.738721214927905
57,63.51435332105547,24.26318546047543,15.189252819431776
58,64.99005870319442,22.19259247074331,15.802729322959667
59,63.80805247476836,23.028800757862445,16.74718916833268
60,70.97990846309752,20.20498381479571,17.82313506561931
61,72.15119181568042,18.944064896164257,17.712090860600775
62,61.57746974087549,23.36218808269955,14.326018835686863
63,76.96091667272894,17.992701749886344,18.961249695043296
64,77.43724175239194,19.10882493354225,17.216228345079156
65,64.43732930126994,23.083438058502548,14.918507837235136
66,80.02049436976974,17.467266366176297,18.24400731988251
67,65.4752253331291,19.637626556016528,16.88548777832077
68,77.43724175239193,23.3683508970253,17.469730338249448
69,71.90826400456248,22.7159920497916,16.509631623872377
70,67.81148670694458,27.924816882313937,15.122451237292005
71,66.9577776467454,29.695206778088014,15.01743515638836
72,78.9366220548679,27.03050706562942,16.991266355589104
73,67.66299194776528,26.90862775683755,15.936764861057345
74,70.47106691282583,17.706302098351603,19.490221629576855
75,66.87835304765233,20.914587434196516,18.10522070058563
76,59.30697178166715,19.369678343708955,17.988305409905376
77,69.0516157257434,24.88930908327677,18.32195449708511
78,70.17548643354145,20.713286196530024,18.874208437695227
79,71.47990846309752,19.85872666411634,18.966258817337387
80,74.45685324028456,19.96220873717415,19.521395625378137
81,71.45561384523648,21.74500094797544,19.33563705597755
82,77.96091667272893,26.46902576310729,18.023397927337328
83,79.8892722141939,31.21942207413645,15.432382176096988
84,84.94130518483631,27.745088551024267,17.993233443866902
85,92.39801877660668,24.575427085241827,20.285438176487254
86,82.9764561266337,30.98272288243685,18.687199449225407
87,76.9366220548679,29.06493513748469,18.026746817990883
88,61.06847099021392,20.37743744466037,17.887355588042844
89,80.88532397597506,22.736635594032336,20.34789681779261
90,79.4362294678119,31.71681513881323,16.96802431073959
91,69.0584779505069,26.689693408428823,16.332018985861367
92,77.43600235734387,27.755433850637697,16.248633618750738
93,75.05246941028595,28.40672454511188,17.280394360976796
94,86.41701056697528,25.21886307533989,19.829410027593138
95,80.40792371289122,26.29170689179309,19.3312095744868
96,68.97928876557349,25.72161691426218,18.577822896397787
97,77.00845007172386,20.577497805691262,21.3346732328447
98,73.52591751231678,25.704946616738685,17.59103294526312
99,68.78719208908356,26.48739314851182,16.338816292677333
100,79.8892722141939,25.947865823731735,20.061783989690117
101,84.91701056697528,25.636686143896455,18.771181214991778
102,75.51303611180528,28.966231021883967,15.84141966490042
103,80.08519646423447,26.306892841802643,18.92859039217719
104,75.46044761855006,23.72277103540431,20.146385321813018
105,74.03733072966631,22.723975303193555,19.344854575747103
106,69.91468973195312,26.524603085116414,18.095230821423684
107,79.91232743700687,26.256831412465843,18.325932774857883
108,78.9366220548679,25.705009565210503,19.325852741943823
109,75.93193892489948,23.896670718590503,18.56539927225927
110,81.06439852152967,33.36003227026968,15.169056034392447
111,71.4727329858606,25.29256754602459,19.080088226047877
112,76.90764430703844,27.505635566033952,18.19649241602574
113,78.4602969752049,24.73686092151739,20.077287564030975
114,78.48041624437906,30.27591817438081,18.188722350876628
115,72.00296368591049,34.4281991839788,16.656367871885458
116,78.92951075254221,25.245898176065012,19.039529503958256
117,86.86966072630128,22.015956671370503,19.288069680562955
118,75.56562460506049,21.788641712060084,19.157945082621275
119,72.9530397434061,27.33535886820794,17.764281897929322
120,69.4727329858606,22.918406757117456,19.347254562993157
121,70.01699622955063,21.05425573396061,18.365431298363095
122,72.50850540866753,20.590955515161163,19.51528757853981
123,92.914582394618,22.793378216159898,20.473218652238216
124,79.96091667272893,21.162710633414054,20.40019052555791
125,87.42193259220828,33.289610971020736,17.255208031539617
126,73.38017572760403,28.8650244401052,18.50635238112515
127,79.50692572194819,24.34041257639091,17.46982842342675
128,83.51903636890536,26.49379815852444,19.401635927055175
129,75.00826651340294,27.798339344418867,19.261471753857947
130,71.0405342527561,29.04367179418981,16.517056604095846
131,75.93193892489948,26.82948342351334,15.98447733986626
132,73.44179611985275,25.24725538162522,15.73353896376188
133,79.4129471345309,29.390689987153124,16.29459506028549
134,87.48793393157959,32.81651899993799,17.139649277855245
135,80.50692572194819,30.68208927694552,18.722643563369584
136,75.79225244469662,32.024804394551566,17.68889573129938
137,80.44092438257687,26.60022210362493,16.908876452899513
138,77.04132998719945,29.890196036420352,17.288816077118668
139,70.70611585160484,29.399480261539544,16.147351970559882
140,74.01721146049216,26.79958696287221,18.023047412708134
141,95.03076813189546,24.683752633440943,20.137006902048174
142,87.4098992646496,28.077847764344032,17.6091121603349
143,78.4602969752049,25.160003841769353,18.598713637689215
144,73.98474223641111,30.14774613330368,16.41219463836068
145,77.5047108622401,32.691319239545294,18.88421681959654
146,75.45991617294547,32.0068660552366,17.68297827623338
147,77.95967727768087,30.24188931237087,16.969759018202943
148,75.56562460506048,32.11648723836687,16.755518791674074
149,73.9842107908065,34.26023016422923,14.67590609758049
150,69.00761963682048,34.48609605627641,14.862144938162729
151,68.04303042812887,22.699943024037715,17.882266910183574
152,86.3702804238253,27.74375379849419,16.5998841309645
153,77.49733389827652,32.97769096303492,14.072049014442085
154,74.98674186517766,26.91811676757341,17.03208107266779
155,71.47573311441064,26.004828627164834,15.51573035484912
156,76.48459159306594,29.22088209543012,15.847357251591715
157,80.50692572194819,27.32697153864202,15.276764933414114
158,86.3702804238253,30.26066200589683,14.629478375062222
159,70.45561384523647,28.368539316954283,13.489446381061692
160,74.98674186517768,27.689509617206305,14.531017687456709
161,77.91356683205493,29.693172531410465,16.14889694163952
162,80.94816225123954,26.701242694797003,17.95948527033324
163,77.49733389827652,33.84930860106648,14.820010631245616
164,77.93915312923909,28.94146907306339,17.757738619844762
165,72.95499414771245,32.932579901429925,16.32419515694213
166,77.91356683205494,29.397898249103925,17.546732834168804
167,78.97309012379696,27.250753556167925,18.535599808219988
168,73.43131922737544,27.830240098522445,16.061627107748418
169,77.9366220548679,31.082510741530943,17.884481034720977
170,64.49534460230328,27.601715155446257,15.188907109244992
171,77.98041624437906,27.757864665746133,17.916379027458575
172,77.91356683205494,27.67436298893032,16.762828413318363
173,87.48793393157959,32.31439452939649,17.849499509290844
174,77.00162289445572,30.20331473392587,16.966459339254317
175,72.51623963489507,26.93136292205487,17.830845960942714
176,81.47445649786714,27.078703073914177,19.683631415988025
177,80.02504536235577,27.34936219611714,18.295014781365477
178,70.97573311441064,24.501917024141573,17.805838859886787
179,70.43193892489948,26.799239913310384,17.382794167911896
180,72.47573311441064,33.982522075912364,16.173654409792842
181,72.51623963489507,34.186303502325046,17.026194346880555
182,83.48865502551031,37.03007201127518,14.552599920270808
183,83.96498010517331,31.14724171945194,16.31536228836145
184,79.00012482215868,29.26778517993496,17.81469733992607
185,72.45623354276051,28.018352021156733,15.612578720704295
186,85.89395534416231,31.804436468372923,17.258603161760156
187,73.49544169219027,27.17021438231832,15.436637813660518
188,78.51052379351107,33.50704520409832,14.805325537798652
189,86.39333564663826,37.13612411308595,14.88873746221646
190,75.40764430703844,33.01537162726924,18.341847354783297
191,85.89333564663829,35.83751867174988,15.552668262947046
192,78.93221833075225,34.23455868730826,16.518271076438985
193,87.9306386440329,32.87237953281212,18.737224542386336
194,86.94931642020886,34.812161839142824,17.436890282651895
195,77.00826651340293,35.85719423618432,16.824584095257745
196,87.56076244821904,32.33232228584882,17.515739611329934
197,74.08321279986347,31.34518598585384,15.903236010640152
198,78.98726430457651,32.506491815250186,15.461398802980192
199,73.98421079080649,38.42892785936976,16.67338458151255
200,80.47583020429765,39.38662264651628,16.507778926285216
201,85.48401000942229,33.50341465437208,16.603251783864042
202,81.47392505226252,30.92939359392358,16.403411616825814
203,74.03733072966631,33.031325863201715,15.290636768219544
204,73.72494770788349,33.35659425564804,16.72335942279106
205,80.47583020429765,34.380556990792186,18.12442432267169
206,77.9602969752049,30.102477250042305,17.659281630046962
207,82.98263110408715,35.35702709144814,15.86798439225577
208,80.45612162651801,32.10718924382367,16.355216576015916
209,75.50845007172386,29.731009574585674,17.347923619810842
210,76.93562155508441,32.13042429840833,15.21752694806298
211,77.4602969752049,31.842994421686004,17.700123036406797
212,74.09648874884806,32.33837233585331,15.339012876438126
213,75.57219413098701,33.30909288830123,16.399764718934268
214,75.55246941028597,32.05448412956775,16.53619960165066
215,80.46969133367182,31.694997617286106,16.08943542837728
216,81.50730412749985,27.1150104296864,16.53181158396625
217,81.91146818792465,28.52339420871988,17.455109797508424
218,77.43600235734385,28.768533883286196,16.151107429277022
219,86.92027966201316,31.85823836726302,18.233757066933876
220,85.9438362592075,27.768057626735903,18.622063860992316
