gen,best,mean,std,best_log,mean_log,std_log
0,75.11389596854984,12.281031360186915,14.791084375888252,75.11389596854984,12.281031360186915,14.791084375888252
1,94.79051384715858,31.223728451593587,17.425491036590937,94.79051384715858,31.223728451593587,17.425491036590937
2,94.79051384715858,38.13041810318609,17.06158766682876,94.79051384715858,38.13041810318609,17.06158766682876
3,94.9001335721758,41.95752124317645,18.39456037867024,94.9001335721758,41.95752124317645,18.39456037867024
4,94.9001335721758,46.23744227733148,19.40013993164856,94.9001335721758,46.23744227733148,19.40013993164856
5,94.9001335721758,48.09818597423871,18.84340770471101,94.9001335721758,48.09818597423871,18.84340770471101
6,94.9001335721758,51.369045516350006,18.86877784417717,94.9001335721758,51.369045516350006,18.86877784417717
7,94.9001335721758,52.89394282154926,19.23506931658437,94.9001335721758,52.89394282154926,19.23506931658437
8,94.9001335721758,53.12570995530313,20.918343749623787,94.9001335721758,53.12570995530313,20.918343749623787
9,94.9001335721758,53.43359757831129,21.088957724417853,94.9001335721758,53.43359757831129,21.088957724417853
10,94.9001335721758,53.97852195846173,21.65834343628525,94.9001335721758,53.97852195846173,21.65834343628525
11,94.9001335721758,54.16556993733281,21.742320053568765,94.9001335721758,54.16556993733281,21.742320053568765
12,94.9001335721758,56.11976667959044,20.74490619317787,94.9001335721758,56.11976667959044,20.74490619317787
13,94.9001335721758,56.61762717047103,21.25041709408636,94.9001335721758,56.61762717047103,21.25041709408636
14,94.9001335721758,60.16331649068452,21.30235428263885,94.9001335721758,60.16331649068452,21.30235428263885
15,94.9001335721758,60.334199108079545,21.96694256357184,94.9001335721758,60.334199108079545,21.96694256357184
16,94.9001335721758,61.49558028339515,21.71088234562123,94.9001335721758,61.49558028339515,21.71088234562123
17,94.9001335721758,61.38152347535118,20.4951073838336,94.9001335721758,61.38152347535118,20.4951073838336
18,94.9001335721758,62.03242516146136,20.40044490235136,94.9001335721758,62.03242516146136,20.40044490235136
19,94.9001335721758,62.30443026397851,21.59072403855131,94.9001335721758,62.30443026397851,21.59072403855131
20,94.9001335721758,62.881317784479485,22.134898610714604,94.9001335721758,62.881317784479485,22.134898610714604
21,94.9001335721758,62.56363896759435,22.44650742241522,94.9001335721758,62.56363896759435,22.44650742241522
22,94.9001335721758,64.74770017148938,21.141218811712328,94.9001335721758,64.74770017148938,21.141218811712328
23,94.9001335721758,66.79161768199842,20.746823250352502,94.9001335721758,66.79161768199842,20.746823250352502
24,94.9001335721758,64.38206003116454,23.030005445389413,94.9001335721758,64.38206003116454,23.030005445389413
25,94.9001335721758,66.37605207217366,21.52104279954615,94.9001335721758,66.37605207217366,21.52104279954615
26,94.9001335721758,62.76798430390156,21.78451900246388,94.9001335721758,62.76798430390156,21.78451900246388
27,94.9001335721758,62.403513981788734,21.18311639278988,94.9001335721758,62.403513981788734,21.18311639278988
28,94.9001335721758,62.145910535287406,20.86129761493999,94.9001335721758,62.145910535287406,20.86129761493999
29,94.9001335721758,60.600294894408265,22.10219051964485,94.9001335721758,60.600294894408265,22.10219051964485
