gen,best,mean,std,best_log,mean_log,std_log
0,21.90624979919324,1.5579435687748673,8.075246184872752,21.90624979919324,1.5579435687748673,8.075246184872752
1,21.96304739758637,8.232082281091138,8.583378097135988,21.96304739758637,8.232082281091138,8.583378097135988
2,21.96304739758637,14.043385682810994,8.595823532987545,21.96304739758637,14.043385682810994,8.595823532987545
3,39.39052820481504,18.06440040665273,7.015874769807384,39.39052820481504,18.06440040665273,7.015874769807384
4,39.39052820481504,20.43759166600601,4.902263123725296,39.39052820481504,20.43759166600601,4.902263123725296
5,39.39052820481504,21.05737242491615,4.948726295256731,39.39052820481504,21.05737242491615,4.948726295256731
6,39.39052820481504,21.599756856777027,4.295397066253434,39.39052820481504,21.599756856777027,4.295397066253434
7,39.44704041507838,22.32665322528833,3.84243082521577,39.44704041507838,22.32665322528833,3.84243082521577
8,57.14492807779757,22.51330102073074,5.746497246252043,57.14492807779757,22.51330102073074,5.746497246252043
9,57.14492807779757,22.86472954279512,7.584874610194293,57.14492807779757,22.86472954279512,7.584874610194293
10,57.14492807779757,23.39442918834764,8.487088859073054,57.14492807779757,23.39442918834764,8.487088859073054
11,57.14492807779757,24.178320986257862,10.126830289022967,57.14492807779757,24.178320986257862,10.126830289022967
12,57.14492807779757,25.93264979880889,10.744975792573616,57.14492807779757,25.93264979880889,10.744975792573616
13,57.14492807779757,26.69234546881683,12.246988153476412,57.14492807779757,26.69234546881683,12.246988153476412
14,57.14492807779757,27.389206998339187,13.287447757823044,57.14492807779757,27.389206998339187,13.287447757823044
15,57.14492807779757,29.14970797909685,13.82267761666108,57.14492807779757,29.14970797909685,13.82267761666108
16,57.14492807779757,30.809011578886626,16.142358082392825,57.14492807779757,30.809011578886626,16.142358082392825
17,66.14779752022552,31.305451320823533,16.154041947894182,66.14779752022552,31.305451320823533,16.154041947894182
18,66.14779752022552,32.34646005461455,16.28028879926705,66.14779752022552,32.34646005461455,16.28028879926705
19,66.14779752022552,32.67011023078393,16.68508085885681,66.14779752022552,32.67011023078393,16.68508085885681
20,66.14779752022552,33.486570233920965,16.6785256689849,66.14779752022552,33.486570233920965,16.6785256689849
21,66.14779752022552,34.19109886135237,16.76249949571137,66.14779752022552,34.19109886135237,16.76249949571137
22,66.14779752022552,36.39775847132771,17.745762334525,66.14779752022552,36.39775847132771,17.745762334525
23,66.14779752022552,36.9102550595258,18.626373652007786,66.14779752022552,36.9102550595258,18.626373652007786
24,66.15067522005315,39.10724168626832,17.188558371530984,66.15067522005315,39.10724168626832,17.188558371530984
25,66.19486503108351,39.89940479887887,17.510380979626664,66.19486503108351,39.89940479887887,17.510380979626664
26,66.19486503108351,38.404271067789765,19.15183949829294,66.19486503108351,38.404271067789765,19.15183949829294
27,66.19486503108351,42.30882677561373,16.896044851116557,66.19486503108351,42.30882677561373,16.896044851116557
28,66.19486503108351,40.8757455721616,17.990927672759017,66.19486503108351,40.8757455721616,17.990927672759017
29,84.38226955283409,43.30301172472836,17.612288928875856,84.38226955283409,43.30301172472836,17.612288928875856
