gen,best,mean,std
0,69.17959913428301,48.95490658572768,17.60139206345655
1,81.98384284030176,58.90599714397504,3.1457413772869507
2,82.28384284030176,61.62617822712513,5.965269880472162
3,82.28384284030176,64.59464161498727,7.884876883972768
4,82.28384284030176,68.26535904894206,8.44356056974613
5,82.28384284030176,72.30196918644147,7.230578576679248
6,82.28384284030176,75.32505989034391,5.420252513654175
7,82.58384284030176,76.66332889218005,5.139169991715371
8,82.88384284030175,78.0616635649474,4.618135804041849
9,82.88384284030175,79.45394279970247,3.715146157746719
10,82.88384284030175,80.66910929355647,2.2929743435489844
11,82.88384284030175,81.61718605599467,1.0697551168682546
12,82.88384284030175,81.92984284030177,0.6397530773665666
13,82.88384284030175,82.12508976642766,0.2830257210691099
14,83.78384284030174,82.22408976642768,0.281488307774516
15,85.28384284030173,82.38058361867947,0.5189807995560028
16,85.28384284030173,82.53958361867946,0.6292825301751777
17,85.28384284030173,82.65958361867946,0.6918227489559886
18,85.28384284030173,82.83407747093126,0.7665810570118494
19,85.28384284030173,83.03507747093127,0.8597390275288979
