gen,best_default,mean_default,std_default
0,38.95026654476804,7.852759346436687,10.631160574005158
1,65.01066473402544,14.710611285582017,12.631905095787769
2,65.01066473402544,19.951836159491865,12.436933022638696
3,65.01066473402544,22.77099133686292,12.755681460643132
4,65.43896933410343,24.923883047987765,14.523540986840873
5,65.70843086044168,25.34840412727924,13.942614787623132
6,83.00327862150526,27.96911582997814,16.145562772495417
7,83.00327862150526,27.87759520237551,17.484148090712072
8,83.00327862150526,30.906798362846107,17.126455429371603
9,83.00327862150526,30.21848964735989,17.6530725023084
10,84.14482768054725,33.73513603714569,17.505895505252223
11,84.14482768054725,37.94015741881325,18.998436391404883
12,84.14482768054725,41.45216712357596,18.32799790461666
13,84.14482768054725,41.88014536829356,19.223864634639096
14,84.14482768054725,44.36793931808143,20.651718747686186
15,84.41955562760754,46.18136956651931,19.642069014951307
16,87.59780836771347,47.20335326681091,20.450482440662103
17,87.59780836771347,50.18949127575619,20.54106943880376
18,87.59780836771347,50.67204847739461,21.446137938274457
19,87.59780836771347,53.4493928807087,21.70778048847237
20,87.59780836771347,51.83546138739867,21.04086320604096
21,87.59780836771347,52.9420939131199,20.767619531852787
22,87.59780836771347,53.72939594641168,20.168567671521608
23,87.59780836771347,51.839700631710464,21.00246732694297
24,88.84735835882795,52.97662196876462,21.531047245649148
25,88.84735835882795,54.08370803162855,23.42061052658987
26,88.84735835882795,58.574787074260286,21.68862652913054
27,88.84735835882795,55.30774609413786,23.76988187246426
28,88.84735835882795,54.4717964328372,25.6778929192574
29,88.84735835882795,58.69176975239712,23.472321337272565
