gen,best,mean,std,best_log,mean_log,std_log
0,51.37959913428285,23.136285777608645,8.535619220002602,85.78322890233343,45.72575771501621,14.624996137644043
1,54.945275690096295,30.40860146248092,5.88259690614181,84.70823902700148,58.10937106494077,8.497269659349682
2,56.77702416809312,38.20548156926612,6.143901794022482,83.50003887266207,68.72214780548293,7.467856905246367
3,56.77702416809312,42.93004512282378,5.230714817047165,83.50003887266207,74.54585050082277,5.308581039241555
4,61.51517161225617,46.50331108031517,4.204817477187244,87.5980325321458,77.90467974512867,3.8896179869145486
5,61.51517161225617,48.229201697669566,3.840517873760336,87.5980325321458,79.60013817838514,3.393761797388243
6,61.51517161225617,50.13083412517503,3.389719549294408,87.5980325321458,80.80735354314912,3.0136522658292884
7,61.51517161225617,51.40213192353525,2.9154038681182124,87.5980325321458,81.60344290763767,2.6750113709464824
8,61.51517161225617,52.14005839888468,2.606988259069781,87.5980325321458,82.00375895225295,2.410564162229224
9,61.51517161225617,52.606490898785566,2.366537843134198,87.5980325321458,82.24139284569215,2.217497687920131
10,61.51517161225617,53.00285813997855,2.1667611916371112,87.5980325321458,82.46175010396414,2.1513487526841373
11,61.51517161225617,53.4299225910503,1.9860202598133907,87.5980325321458,82.64241185111409,2.126668257569868
12,61.51517161225617,53.6482697856608,1.829739666769923,87.5980325321458,82.81275411829897,2.082043927604285
13,63.36417599865532,53.9805051470774,2.0123535166256143,88.00717496252557,82.90817818616563,2.0987423056704
14,63.36417599865532,54.4127759059194,2.0443952851007605,88.00717496252557,83.31485017869284,2.036328532483067
15,63.36417599865532,54.719208921625565,1.960050822855072,88.00717496252557,83.53808861201085,1.9715037101932549
16,63.36417599865532,55.09476176954959,1.9627881160014853,88.00717496252557,83.87044568983178,1.9119170331360955
17,63.36417599865532,55.30516636684703,1.9432761106604564,88.00717496252557,83.97364018283628,1.896467929560116
18,63.36417599865532,55.40505457420868,1.9004958467518849,88.00717496252557,84.0111332599806,1.8561577477804203
19,63.36417599865532,55.73868013237035,1.8564135079254696,88.00717496252557,84.24076981554148,1.7696974510149972
20,63.36417599865532,55.89382373728739,1.7945350234516506,88.00717496252557,84.46311126839109,1.7405628523671888
21,63.36417599865532,56.19273720413915,1.7894438968140771,88.00717496252557,84.53802132459235,1.7918708934731762
22,63.36417599865532,56.52850219999484,1.8413765558289008,88.00717496252557,84.57137980593141,1.8460228568819144
23,63.36417599865532,56.77854921403445,1.8850456994210107,88.00717496252557,84.63742627100828,1.801599463843716
24,63.36417599865532,56.87473332126277,1.886228356217032,88.00717496252557,84.68881050538985,1.8253808295984624
25,63.36417599865532,57.07777961022039,1.9778606093339075,88.00717496252557,84.81026044644166,1.8412336538992888
26,63.36417599865532,57.189575009106456,1.928678646106132,88.00717496252557,84.83245485891463,1.83863933069286
27,63.36417599865532,57.31651093373553,1.8881367728527685,88.00717496252557,84.88898828611894,1.82054331369544
28,63.36417599865532,57.37199781979751,1.8897680923075413,88.00717496252557,84.93328064537133,1.827160015464672
29,63.36417599865532,57.47958348350081,1.8364463996137408,88.00717496252557,84.9720702123091,1.765366081248416
30,63.36417599865532,57.619992134795886,1.792813575003791,88.00717496252557,85.00048032330456,1.7432290635335161
