gen,best_default,mean_default,std_default
0,92.39486503108353,35.421790646516655,42.4128658034665
1,92.39486503108353,66.04136345309635,38.54526380480047
2,92.39486503108353,84.32023552998876,23.22964592472709
3,93.4350499825186,91.1994418686781,8.125304127530118
4,93.4350499825186,92.37647890027068,0.2433223465760592
5,93.4350499825186,91.50597761595508,8.977002573342013
6,93.4350499825186,92.42202713854044,0.1379623215344125
7,93.4350499825186,92.42095535644768,0.1742771369174559
8,93.4350499825186,92.49655173616377,0.2749978554401467
9,93.4350499825186,92.49040695905808,0.279108925679207
10,93.49482255552044,92.47912100959738,0.3115282814105774
11,93.49482255552044,91.57790486978185,9.200275768849924
12,93.49482255552044,92.48734958664134,0.5742525604147493
13,93.49482255552044,92.43649549739636,0.6956402280097453
14,93.50168263345198,92.4964253578234,0.6502840192383199
15,93.50168263345198,92.5876063999655,0.3671297478161735
16,93.50168263345198,92.5161567348182,0.7816832873401577
17,93.50168263345198,92.47324978776328,0.9612668808718234
18,93.79825298494036,92.53799670764646,0.8688175505220905
19,93.79825298494036,92.63790286293708,0.8502087992573066
20,93.79825298494036,92.6813490876972,0.9323427900005888
21,93.91825298494037,92.42771687213626,1.349205042686482
22,93.91825298494037,92.71406181126946,0.4591751836800803
23,93.91825298494037,92.6886044730371,0.4873390143484752
24,94.16355803717006,92.74797200989047,0.658757094636346
25,94.3437541946517,92.53258996706892,1.197815769779759
26,94.3437541946517,92.60218825116512,1.0578101912406594
27,94.3437541946517,91.7694564450235,9.867645178145231
28,94.3437541946517,92.32626131753152,2.831989573335142
29,94.3437541946517,92.51139394749175,2.13295410305938
