gen,best,mean,std
0,77.6506752200533,46.74374472544774,19.35312675326149
1,77.6506752200533,59.15579790139812,3.103565634384895
2,77.6506752200533,61.29047017340571,3.729195483248115
3,77.6506752200533,63.73784772822419,4.502128446379644
4,77.9506752200533,67.05314364636536,4.791360841940527
5,77.9506752200533,69.09152526947638,4.362847410668895
6,77.9506752200533,70.4912203424997,3.726022755142385
7,77.9506752200533,71.62127473397273,3.165533640158881
8,77.9506752200533,72.65445786764388,2.5599880444464844
9,77.9506752200533,73.35406078294707,2.3787446581622187
10,77.9506752200533,73.84004085395007,2.2346503635503185
11,77.9506752200533,74.2959937557972,2.1546146183570145
12,77.9506752200533,74.56765316302045,2.100730762304685
13,77.9506752200533,74.98500921044175,2.0258764710290453
14,77.9506752200533,75.35698369608293,1.9185601738682556
