gen,best,mean,std,best_log,mean_log,std_log
0,18.95262782095372,-2.4560145079183293,4.859887859569542,38.95499468596399,-0.2501155033788926,8.827882774344092
1,18.95262782095372,0.8231194765011929,5.691342370396409,38.95499468596399,5.708634777493544,10.335271747244422
2,24.282972298593776,4.785372825150418,6.352872132471939,48.28626719449064,12.83082780207296,11.455485028406018
3,24.282972298593776,6.820739680094957,6.248771947100382,48.28626719449064,16.46630763015228,11.276720069538598
4,29.302906513494595,10.167096884236168,5.551445725761652,57.3062678611973,22.49262081757233,10.06255973675202
5,34.03899466037673,11.943842149115104,6.629637483251165,66.04157530697022,25.709275619518912,12.0917959863169
6,34.09191706183107,12.62123244858089,6.628365865207672,66.09463815194543,26.946542975978044,12.116100397883438
7,34.09191706183107,14.472294535353848,7.698641853346279,66.09463815194543,30.35716014554088,14.057544560838888
8,34.09191706183107,17.079084850445305,8.7347999752809,66.09463815194543,35.16331714951385,15.921036645298331
9,34.09191706183107,17.679922196682195,9.02651509863806,66.09463815194543,36.28392376854531,16.408210186789884
10,34.09191706183107,19.83620368175932,9.179236372649616,66.09463815194543,40.200003823355466,16.684324804960063
11,34.09191706183107,20.601483181426147,8.451299607863037,66.09463815194543,41.60512860792133,15.36367009678841
12,34.09191706183107,21.85691329167156,8.047576251629016,66.09463815194543,43.90036521838549,14.60684080482953
13,34.09191706183107,21.039383593482967,8.557208053414179,66.09463815194543,42.40296793299493,15.535226623737064
14,34.139213776534135,22.705682538078392,8.240932522690468,66.14206684551654,45.42914499528788,14.977847222846483
15,34.139213776534135,22.0599205654987,8.62988609871472,66.14206684551654,44.26339741752204,15.679996830071628
16,34.139213776534135,22.983432694750107,7.669785130276716,66.14206684551654,45.94681175687176,13.932641670389645
17,34.139213776534135,22.343412894122945,8.051280528708809,66.14206684551654,44.786847727163824,14.644395208282177
18,34.139213776534135,21.856384145017245,7.772603836570383,66.14206684551654,43.89985763974092,14.133543113463215
19,34.139213776534135,20.891798223602446,8.280710006149729,66.14206684551654,42.13539971364783,15.060486121471914
20,34.139213776534135,20.216048282244994,8.493759856898487,66.14206684551654,40.89973695993436,15.445051646070278
21,34.139213776534135,20.658987711106064,9.181397698747228,66.14206684551654,41.702651450107226,16.67670724837393
22,34.139213776534135,20.44588694091412,9.03068479685548,66.14206684551654,41.32949293592306,16.396019296628893
23,34.31982739098293,20.954126252813754,9.36679611851968,66.32324619773172,42.23777408251821,17.015506856704818
24,34.31982739098293,20.71566635860864,9.405209636648156,66.32324619773172,41.7993773677804,17.094927627652368
25,34.31982739098293,21.738576412518587,7.798297997796081,66.32324619773172,43.6621532254451,14.15882991527657
26,34.31982739098293,21.74502342107303,8.503143549449291,66.32324619773172,43.6686280761716,15.441148382934326
27,34.31982739098293,21.68130027982238,8.432156109305728,66.32324619773172,43.56483991177837,15.300206051436398
28,34.31982739098293,22.716816313542576,7.443732523510273,66.32324619773172,45.44028546123956,13.505896391748992
29,34.31982739098293,22.57246079594646,7.877541601035259,66.32324619773172,45.17597600543915,14.310616049700553
