gen,best,mean,std,best_log,mean_log,std_log
0,65.73279945145863,11.331670091620998,19.31944217576012,65.73279945145863,11.331670091620998,19.31944217576012
1,75.04935744741228,31.44978478364615,23.168016310655155,75.04935744741228,31.44978478364615,23.168016310655155
2,75.04935744741228,44.63081393455313,20.33290537199372,75.04935744741228,44.63081393455313,20.33290537199372
3,86.40152128350769,54.2907353245993,15.843683864619296,86.40152128350769,54.2907353245993,15.843683864619296
4,86.40152128350769,56.65718408084789,15.056828853473151,86.40152128350769,56.65718408084789,15.056828853473151
5,87.83879267830493,60.29988450087785,13.754534278126958,87.83879267830493,60.29988450087785,13.754534278126958
6,87.83879267830493,61.380139765440205,15.222152385321312,87.83879267830493,61.380139765440205,15.222152385321312
7,87.83879267830493,61.31126429154416,14.147506322903569,87.83879267830493,61.31126429154416,14.147506322903569
8,87.83879267830493,61.26848885128295,15.81334380007435,87.83879267830493,61.26848885128295,15.81334380007435
9,87.83879267830493,63.46946908050273,16.613331822978218,87.83879267830493,63.46946908050273,16.613331822978218
10,87.83879267830493,63.47769943140821,15.529042087589,87.83879267830493,63.47769943140821,15.529042087589
11,87.83879267830493,63.656969138712896,15.767184940721728,87.83879267830493,63.656969138712896,15.767184940721728
12,87.83879267830493,64.49233242048656,16.748108993664292,87.83879267830493,64.49233242048656,16.748108993664292
13,87.83879267830493,65.94762451711463,16.069973443399533,87.83879267830493,65.94762451711463,16.069973443399533
14,88.6160637193128,66.98567855839914,17.25953808337065,88.6160637193128,66.98567855839914,17.25953808337065
15,88.6160637193128,68.36781763969041,17.18104149676227,88.6160637193128,68.36781763969041,17.18104149676227
16,88.6160637193128,68.9739424553101,18.08608028634568,88.6160637193128,68.9739424553101,18.08608028634568
17,88.6160637193128,72.40033259840848,17.116267652717525,88.6160637193128,72.40033259840848,17.116267652717525
18,88.6160637193128,72.39283820925749,16.17176692307581,88.6160637193128,72.39283820925749,16.17176692307581
19,88.6160637193128,71.34650476881102,17.221796515657253,88.6160637193128,71.34650476881102,17.221796515657253
20,89.01606371931281,71.07714527824953,17.35135569299414,89.01606371931281,71.07714527824953,17.35135569299414
21,89.01606371931281,71.56533229967891,14.098713318897172,89.01606371931281,71.56533229967891,14.098713318897172
22,89.81606371931281,72.12856487900876,17.034414690459275,89.81606371931281,72.12856487900876,17.034414690459275
23,89.81606371931281,70.4441034259154,17.58522423355734,89.81606371931281,70.4441034259154,17.58522423355734
24,89.81606371931281,71.66141170767087,17.686686771249946,89.81606371931281,71.66141170767087,17.686686771249946
25,89.92926227199752,74.0959099169157,15.205582400311515,89.92926227199752,74.0959099169157,15.205582400311515
26,89.92926227199752,72.84823583456449,15.873879824659175,89.92926227199752,72.84823583456449,15.873879824659175
27,89.92926227199752,73.59337948630025,14.39307841598012,89.92926227199752,73.59337948630025,14.39307841598012
28,89.92926227199752,71.4113356060806,17.072715162227713,89.92926227199752,71.4113356060806,17.072715162227713
29,89.92926227199752,73.38658350405949,14.488669541226079,89.92926227199752,73.38658350405949,14.488669541226079
