gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,28.761675374960493,1.4592373985936038,8.07396314243499,56.76363040979629,6.905016233686653,14.50273542990705
1,33.76363040979629,8.302608443862907,8.63202701956581,65.76558927428162,19.10939672370652,15.583896026866269
2,62.78939992297535,13.366775647672144,11.42769071973274,87.59140997390337,27.29410611605405,17.371035159307503
3,68.86660195700335,18.179675933882773,13.474104989905182,88.86877351051686,35.306032034792715,19.317994336414404
4,71.81585110906252,22.47060065152912,15.628070637683562,89.41791509328337,42.22776654151737,21.823521241251143
5,71.81585110906252,27.37990378377453,16.98093222583904,89.41791509328337,49.88790061047754,22.82656956801656
6,80.00853545289202,31.009357364636344,14.86706638526401,91.21103858311014,56.69234461793593,18.46280553368659
7,82.04416263053517,32.277100428067136,15.055088263499355,91.6467566657122,58.43980810481428,17.010555539289644
8,82.04416263053517,33.11493567750783,14.629150872579006,91.6467566657122,60.293259686691535,17.26386399571334
9,82.04416263053517,34.60044819738589,16.741118897532353,91.6467566657122,61.38674371643722,19.90076760270163
10,82.04416263053517,37.334486334976894,16.84828625684697,91.6467566657122,64.80074566914905,17.704757771293096
11,84.04416263053517,39.14637003586503,17.42080546220897,92.0467566657122,66.52457469079312,16.191789871958964
12,84.04416263053517,38.03446878707192,17.263279149144104,92.0467566657122,65.25264450377624,16.3224537385933
13,84.04416263053517,39.772820029818725,17.7891832644266,92.0467566657122,67.21503550340488,16.33637115099641
14,84.04416263053517,38.78208294131968,17.930140388062547,92.0467566657122,65.90431934885652,17.077006134919824
15,84.04416263053517,38.4082731588012,18.40563942342926,92.0467566657122,65.26655448366138,17.769337157285896
16,84.04416263053517,39.85400146294392,18.34898998900505,92.0467566657122,67.13617397704832,17.881600583497484
17,84.04416263053517,40.47542128288832,16.844390215983438,92.0467566657122,68.77356852490306,16.203534041371334
18,84.04416263053517,43.3254435201565,18.59609739971764,92.0467566657122,70.7116131477678,17.32032131177129
19,84.04416263053517,41.79063095093285,19.675253582062304,92.0467566657122,68.03299754470498,19.925827040737506
20,84.04416263053517,43.305865979699135,19.967939729946792,92.0467566657122,69.75606541852778,20.10314199494667
21,84.04416263053517,45.09281661573088,19.631369045431715,92.0467566657122,71.39100113173066,18.641373111155804
22,84.04416263053517,44.43392197808161,19.951839956400644,92.0467566657122,70.30010945354883,19.82391547334125
23,84.04416263053517,45.91802175464298,20.64119719546981,92.0467566657122,71.63219375887113,21.16915287866192
24,84.04416263053517,46.79027212812171,21.01194108411449,92.0467566657122,71.97647154736791,21.54302162089785
25,84.04416263053517,44.925918088068336,21.331849209304128,92.0467566657122,69.92011793306995,21.334166088118447
26,85.01354799471557,43.76554370408262,20.96815067896516,92.2160637193128,68.88773467570557,20.08092120411297
27,85.01354799471557,44.4562584206617,20.232121831637706,92.2160637193128,70.14645055700534,18.90342533475782
28,85.01354799471557,44.55319415870928,19.678005199238047,92.2160637193128,70.79535745217535,18.169292944605463
29,85.01354799471557,46.73378793649725,18.527704068588317,92.2160637193128,74.03997541223416,16.571820077477188
