gen,best_default,mean_default,std_default
0,30.3062678611973,8.300235451459583,11.401244589402696
1,56.55428018061442,17.974101556340333,10.89389448494526
2,87.57412012473598,21.250175070977747,13.467507816672368
3,87.57412012473598,24.01353797107213,15.389442236802353
4,90.70007809252776,30.630437127735096,21.243535252100965
5,90.70007809252776,44.40399492514289,26.542985705119104
6,90.70007809252776,55.1034189016176,26.027826975762224
7,90.70007809252776,60.0450310613309,24.55009739516681
8,90.81826279334344,66.90690647944955,22.086523825938706
9,90.94825960494384,68.86727397070092,20.510512947962216
10,90.94825960494384,67.56183136453265,22.12912068819756
11,90.94825960494384,70.05284359609031,19.25875554924377
12,91.225645497745,66.15377880157286,21.97307066726016
13,91.225645497745,68.06950579696712,22.00273785932289
14,91.225645497745,67.920370854665,22.131873819307657
15,91.225645497745,70.22225876439269,20.885128688502128
16,91.225645497745,67.3639544048005,23.26465583261778
17,91.225645497745,70.23649937896037,21.190532540143376
18,91.225645497745,72.24061176625078,20.64321572474477
19,91.225645497745,71.81813871107315,19.83533606349612
20,91.225645497745,72.16337203025535,19.50730540438597
21,91.99206505630008,71.8321653163558,22.13211934082446
22,91.99206505630008,74.86781685592864,21.09457156781501
23,91.99206505630008,72.35651250186312,20.56921762354501
24,91.99206505630008,72.3616802043759,19.7161822498957
25,91.99206505630008,71.48509412147075,20.253634187492427
26,91.99206505630008,69.14415445028925,22.65106378510143
27,91.99206505630008,70.89446130764223,21.48818238283241
28,91.99206505630008,73.49379371194544,18.974481840367527
29,91.99206505630008,72.27991417791375,20.11424940470786
