gen,best,mean,std
0,85.47531660910579,30.579875659793448,18.59195104493904
1,85.47531660910579,52.52328859762648,16.295319917032412
2,85.47531660910579,65.54773866330896,10.580999998968462
3,88.22873816020955,71.74536974191383,4.81423463278548
4,88.22873816020955,73.93256402734741,3.765176387103446
5,88.22873816020955,75.38348429252288,2.284142315568632
6,88.22873816020955,76.94470087828059,4.468156249463991
7,88.9335319430667,79.63136696638489,5.794337683778491
8,88.9335319430667,82.21715649561078,5.76197475085645
9,88.9335319430667,84.34219036616715,4.678456733935272
10,88.9335319430667,86.78563458562299,1.270863728661719
11,88.9335319430667,87.49385964302259,0.713536045313826
12,88.9335319430667,87.71145045304237,0.5325557331131345
13,88.9335319430667,87.77165980647987,0.5715428763145048
14,88.9335319430667,87.90540921885018,0.6486957458187775
