gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,84.76657125383505,18.79309815828586,29.25131329174431,-5.749706387097167,66.14492807779757,47.22741127776022,22.471395473006496,19.272769715950915,-5.41610040220442,45.300160183609705,86.43289246928256,12.734540003313905,28.19784532507666,-5.752572638825633,66.01103858311014,53.548141866524055,15.296384680250526,20.343083993418244,-5.41610040220442,45.6735406222648
1,85.72254710353532,43.15386404278908,28.394467145234174,0.1173668563642857,76.38683182461813,50.678539082137874,37.77265217565073,11.2838036877949,12.227411277760218,45.32706474688025,86.43289246928256,29.96226812750532,33.61614655118422,-5.71042701737487,81.51069166693581,53.548141866524055,28.618691611909824,18.86712534351771,-5.335828114535958,50.50298390539752
2,85.72254710353532,66.20002761008944,10.219904671155886,61.04118242090112,85.42854710353532,50.678539082137874,44.55119097316518,2.1636625436592274,44.154863686054135,49.20853908213788,87.16586946817498,51.11972743409293,26.96450702234668,3.5056039639500223,86.43289246928256,59.54814186652407,41.23666491021342,8.333188814679755,26.52146720193356,53.548141866524055
3,85.75106227384333,69.56778523800273,7.389211937658894,66.01103858311014,85.72254710353532,50.706938556659566,45.00232130489397,2.247036392831033,44.10331082333965,50.678539082137874,87.16885900702333,66.8826003023053,13.265661095219356,52.10254070929852,87.13935834262665,59.54814186652407,44.89396244233747,6.1073088983359405,34.717309383155005,59.176747036451815
4,85.95616819497441,69.46174893845273,10.861678207705364,61.067974362285696,85.75106227384333,51.63193985886498,45.01801189040843,3.5036689567847925,41.53556160960456,50.706938556659566,87.45794861721984,74.24978424786138,9.66862447142718,66.01103858311014,87.17382144670313,60.33480889721529,48.04571533426678,7.077519660129824,39.32844266243607,59.41314186652407
5,86.80473399856038,74.06748718238303,9.480692519156593,65.78739390424847,86.31633097341292,55.94814186652406,46.12338928297726,4.692873374131017,36.770102986156886,53.84178881982845,87.45794861721984,77.56053316790221,9.848019199951986,66.01216781833259,87.18969381952499,60.33480889721529,50.592085038035655,7.04780059586811,44.15645558296864,59.54814186652407
6,86.80473399856038,76.00427910288124,9.564352697882788,66.0572006248733,86.56840165134558,55.94814186652406,47.145476397205584,4.026872029804358,44.11770792925396,54.67314186652405,87.45794861721986,82.953064167511,7.669326093752802,66.05002972798734,87.45794861721986,60.33480889721529,55.13391298985611,6.409003727681531,44.15645558296864,60.33480889721529
7,86.80473399856038,77.02791988315086,11.495323149309982,61.076885018959416,86.68489246928256,55.94814186652406,47.81248205415148,4.103100986735485,44.19486503108351,54.808141866524046,87.57794861721985,85.11896840791867,5.303075029137473,74.97039777275249,87.45794861721986,60.93480889721528,56.98632641583254,5.29438212640487,44.15645558296864,60.33480889721529
8,86.80473399856038,74.75620225539876,12.032355428198809,52.61707405825259,86.47996980501092,55.94814186652406,46.90917225508908,4.577976269097788,39.45493518394852,54.67314186652405,87.83982739098296,85.69503836161124,8.444743148716368,86.94504570088424,87.60816623213707,61.91642023266145,58.86787034463396,3.6119390962792792,58.003166227977125,61.01444352760252
9,86.80473399856038,76.71116219048771,15.542509601283353,42.22216003916092,86.66440531038536,55.94814186652406,47.9358488395882,4.387046028104933,41.58977668321016,55.67814186652406,87.83982739098296,85.42071300570944,12.98777125098391,87.05788162462295,87.74898194278956,61.91642023266145,58.30797562174926,9.229454060684905,58.589572982625256,61.60969513171068
