gen,best_default,mean_default,std_default
0,89.55853908213778,23.74377270002693,37.00888163808928
1,89.55853908213778,42.66512603640608,38.81725729500567
2,90.67003982910278,66.54011643123359,32.53781941721327
3,90.80157804100166,77.87293438440085,24.309398073358054
4,90.80157804100166,83.80309816948301,16.308642496734887
5,90.86157804100166,87.19046561869756,5.425747996079619
6,90.86157804100166,85.57961004672163,15.549254061121989
7,90.9196882233926,86.8020636845374,10.924253586631986
8,91.08667673282854,86.68586921423443,13.385427453711904
9,91.08667673282854,86.91833194046461,10.273372379065918
10,91.4666105112725,85.75994746286675,15.535210138434836
11,91.4666105112725,85.85062888938596,14.80917920853186
12,91.4666105112725,85.99656442289297,12.052841152576974
13,91.6996882233926,86.47016861542697,11.9775858785595
14,91.6996882233926,87.74906198889525,6.577838226355803
15,91.6996882233926,85.84405641409865,13.157330437335268
16,91.6996882233926,86.19243844243542,12.846178660579996
17,91.6996882233926,84.51939342276133,13.382047046747653
18,92.0666105112725,87.56093812437587,10.28299930662982
19,92.0666105112725,89.24183633364281,6.510533529860297
20,92.0666105112725,86.5669369929247,13.917327271921469
21,92.0666105112725,88.77034388208217,5.485171707669968
22,92.0666105112725,87.89628411937235,8.31152985275616
23,92.0666105112725,87.19807281497764,11.685240341521736
24,92.0666105112725,85.838741902564,13.108552653048436
25,92.0666105112725,87.1794662277543,9.765955377306774
26,92.0666105112725,88.12736488120551,8.076975319723623
27,92.0666105112725,88.50962102412855,7.550602957669465
28,92.0666105112725,86.41661749838313,11.631182267925874
29,92.0666105112725,85.48723395291958,14.045945509540095
