gen,best_default,mean_default,std_default
0,21.90624979919324,-1.7172897449801758,6.877488994699252
1,48.046756665712216,4.202997986029473,10.521607681111131
2,57.39052820481504,12.13161023729527,13.152255785370263
3,66.28626719449063,20.06641009538373,15.651445806561426
4,66.28626719449063,25.277123066159223,16.52787308129995
5,75.16811752271649,29.267414491929227,14.813626811244186
6,75.1828888400368,34.15407401589257,15.948730868128273
7,75.26665872310225,35.22950910858173,16.4504745413374
8,85.29616819497441,34.839480350477835,17.920995631722192
9,85.29616819497441,38.12530056006042,17.780765332112495
10,85.29616819497441,42.40746012677596,17.662089769168475
11,85.29616819497441,42.87297451775904,17.666186223725997
12,86.66957298262516,41.849474393953024,19.16374058000137
13,86.66957298262516,45.39032361539785,19.061874580001422
14,86.66957298262516,47.31087062422236,19.20055940486318
15,86.66957298262516,47.9460505015121,17.892147836759747
16,86.66957298262516,45.53615270255195,19.657720515219115
17,86.66957298262516,46.90895254700153,19.326898234319795
18,86.66957298262516,46.817283110584775,18.98668527263328
19,86.66957298262516,45.62564148979354,19.12158427523121
20,86.66957298262516,44.12509591706364,17.963523240737008
21,86.66957298262516,42.26701413920704,16.912762902280143
22,86.66957298262516,42.71991802711812,19.683729022795188
23,86.66957298262516,45.3828080314984,20.30591231651512
24,86.66957298262516,44.183988774047855,21.15387661065822
25,87.07463815194546,44.246868393988215,20.98565492987376
26,87.07463815194546,45.2728093398529,21.22072122642041
27,87.07463815194546,45.89885115716925,19.731388433025728
28,87.07463815194546,46.95667652854526,19.197075645495715
29,87.07463815194546,47.99256810106142,19.86655296549063
