gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,92.93740496697303,35.37409695296095,38.3392097194562,-5.796057750765372,91.89815777375212,84.93109579777976,22.202349991470555,29.694754739857416,-5.799092654460526,79.89208970499166
1,93.2070431491098,61.2558124462865,33.07928949359323,2.767273682397327,92.93740496697303,86.80150296873417,42.09168158031497,29.58187419929492,-1.0358074961738746,85.48657125383502
2,93.33740496697304,82.09751486783627,18.493990438874288,46.69107943180907,93.2070431491098,86.93109579777976,61.62868580069256,22.30241751415275,23.089433367670967,86.80150296873417
3,93.33740496697304,88.7575806768078,9.505578669029909,75.02826778514653,93.2070431491098,86.93109579777976,72.88032685441082,15.923609522237149,39.22427631109626,86.80798261018644
4,93.33740496697304,91.45812549362545,4.55280158422777,88.00272635830234,93.2070431491098,86.93109579777976,79.89278700831643,8.786016989136005,59.95592464326756,86.80798261018644
5,93.33740496697304,92.14661526802188,2.110264019900228,89.63817929457964,93.2070431491098,86.93109579777976,82.14927776162124,7.375702757950349,69.99387139348617,86.80798261018644
6,93.33740496697304,92.4912337544435,1.1110153281917607,91.17224849136248,93.33740496697304,86.93109579777976,83.49394381147619,5.579760282122043,76.4201493495447,86.93109579777976
7,93.33740496697304,92.14240628034769,2.230469946057875,88.00956741322126,93.21356124000296,86.93109579777976,82.10504286470515,8.219056800088367,60.00278772623589,86.93109579777976
8,93.33740496697304,90.4865494065556,10.703165186101636,87.59885987362833,93.33740496697304,86.93109579777976,79.28901718770835,13.881411079638518,58.63313612471593,86.93109579777976
9,93.33740496697304,92.26259308236196,1.4253841766864304,88.01605208003815,93.33740496697304,86.93109579777976,82.14503568203911,7.265595735639842,60.00922842887199,86.93109579777976
10,93.33740496697304,91.87923515547716,3.789651512490386,88.01605208003815,93.33740496697304,86.93109579777976,81.47375370634077,9.19834232631752,60.00922842887199,86.93109579777976
11,93.33740496697304,90.6149702718474,11.55215333734563,88.01605208003815,93.33740496697304,86.93109579777976,80.23333062875086,13.483563000865528,60.00922842887199,86.93109579777976
12,93.33740496697304,92.0077694989366,1.7471222627078835,87.9905648428083,93.33740496697304,86.93109579777976,80.71403831240163,8.795346200117077,59.9438408532954,86.93109579777976
13,93.33740496697304,91.22423105665332,9.846013306516854,88.01605208003815,93.33740496697304,86.93109579777976,80.81051069872058,11.066434315401366,60.00922842887199,86.93109579777976
14,93.33740496697304,91.39971806894708,9.827544835993276,89.89669509194093,93.33740496697304,86.93109579777976,81.65796123362567,10.26596524080181,70.6917323025988,86.93109579777976
15,93.33740496697304,92.53364579187414,1.114544751960011,89.89669509194093,93.33740496697304,86.93109579777976,83.26380986564384,5.511052678768583,70.6917323025988,86.93109579777976
16,93.33740496697304,92.5755206139027,0.9511533122663244,90.12536947322144,93.33740496697304,86.93109579777976,83.51374026341028,4.675330712023169,70.91912762302071,86.93109579777976
17,93.33740496697304,92.26032170237502,1.4923509447088723,88.01639337829167,93.33740496697304,86.93109579777976,81.85443080762933,7.568102711139423,60.00956741322126,86.93109579777976
18,93.33740496697304,92.16822587838156,1.6242066175417669,88.00956741322126,93.33740496697304,86.93109579777976,81.32223447420115,8.254072654687217,60.00278772623589,86.93109579777976
19,93.33740496697304,92.24144352798244,1.5030063772671514,88.01639337829167,93.33740496697304,86.93109579777976,81.68344962343699,7.571805918256941,60.00956741322126,86.93109579777976
20,93.33740496697304,91.64516331164133,6.339027967477601,88.00956741322126,93.33740496697304,86.93109579777976,81.18328165068354,9.95024119132067,60.00278772623589,86.93109579777976
21,93.33740496697304,91.3976363778801,9.856499620206597,88.01639337829167,93.33740496697304,86.93109579777976,81.4796657826542,11.035159109908008,60.00956741322126,86.93109579777976
22,93.33740496697304,92.31188423445826,1.4167793256420491,88.01639337829167,93.33740496697304,86.93109579777976,82.04190966881046,7.174329956742227,60.00956741322126,86.93109579777976
23,93.33740496697304,92.55103426432868,0.9731024549796145,90.39356124000294,93.33740496697304,86.93109579777976,83.32118191101587,4.836168376880551,72.70798261018645,86.93109579777976
24,93.33740496697304,92.54211615717296,1.047717390956633,90.12536947322144,93.33740496697304,86.93109579777976,83.24821920032356,5.212320326700628,70.91912762302071,86.93109579777976
25,93.33740496697304,92.4848255351447,1.239957835667396,89.64216252892669,93.33740496697304,86.93109579777976,82.91887532676549,6.250727764022473,69.99783799632613,86.93109579777976
26,93.33740496697304,91.42011380219108,9.854021071141384,88.01639337829167,93.33740496697304,86.93109579777976,81.61417939894517,10.991168141365996,60.00956741322126,86.93109579777976
27,93.33740496697304,92.2007841197896,1.516533540211728,88.01639337829167,93.33740496697304,86.93109579777976,81.45877192838597,7.613408995814554,60.00956741322126,86.93109579777976
28,93.33740496697304,92.19350500096562,1.4658038516223453,88.01639337829167,93.33740496697304,86.93109579777976,81.41948013723022,7.330917140366659,60.00956741322126,86.93109579777976
29,93.33740496697304,91.315269132601,7.195529481853541,88.01605208003815,93.33740496697304,86.93109579777976,79.85328042480286,10.864453488487634,60.00922842887199,86.93109579777976
