gen,best_default,mean_default,std_default
0,21.62010264645954,4.153280723131551,10.859258601736746
1,29.41107352246648,11.95281146837841,10.8884569730859
2,39.20090734553948,19.03987323606381,7.802896158008435
3,48.185869468174936,23.23782605944582,5.44644099453906
4,48.185869468174936,25.17152270648388,7.386541845607836
5,57.09463815194543,29.42767315952456,10.77889219570048
6,57.09463815194543,34.05226502785329,12.23572065429387
7,87.24676988908773,40.105510408531806,16.934147822368935
8,87.24676988908773,43.24874872040619,17.746858939585525
9,87.24676988908773,47.62377340842279,16.943752844851097
10,87.24676988908773,46.93383689470674,18.97441430322268
11,87.24676988908773,50.71962883286518,21.44582526002468
12,87.24676988908773,56.103695578380645,18.667440191810982
13,87.24676988908773,56.392693275588265,20.44056878163036
14,87.97861433642976,61.58514697695124,19.86277531644728
15,87.97861433642976,66.06392953312344,19.37982421766386
16,87.97861433642976,66.61830834236781,21.36927263502149
17,87.97861433642976,63.88876504587497,22.6991381393885
18,87.97861433642976,68.27178819832554,17.531061410524984
19,87.97861433642976,68.4238683387095,20.12067026598405
20,87.85435818236083,68.08375852562403,20.46507402131501
21,87.85435818236083,65.34819676564936,21.788221999853008
22,87.85435818236083,64.0906825536502,21.51103559597372
23,87.85435818236083,64.98890631259536,25.38431691939932
24,90.21891603571088,71.0822734343731,21.63096274261902
25,88.0394806403938,71.28655959615084,21.52595675448202
26,88.0394806403938,69.7702513138816,21.2981970429069
27,90.16621116206667,71.14152611373521,18.64161883867851
28,90.16621116206667,65.01944835593844,23.095234455642743
29,90.16621116206667,65.23766166498868,23.199131521099535
