gen,best,mean,std
0,66.49669509194108,35.48916704222592,14.143731404439432
1,73.83480889721531,50.08459655240127,14.083485507107394
2,73.83480889721531,61.58623016569434,7.637593588216222
3,74.99061166337218,65.64211870837876,1.9810023999075408
4,75.88254710353547,66.57705082556636,1.826113080807532
5,75.88254710353547,66.99717448282516,2.0456472486088337
6,75.8865712538352,67.54026368241331,2.5594544063039657
7,75.8865712538352,68.17151414055319,2.968290676281986
8,75.8865712538352,68.68517718779027,3.1101767033834675
9,75.8865712538352,69.41936082601018,3.18848667285976
10,75.8865712538352,70.15234698113551,3.2227706754611507
11,75.8865712538352,70.9926139721959,2.9696017208700525
12,75.8865712538352,71.6006366292027,2.5304621860408507
13,75.8865712538352,72.12248051401859,2.122345064425906
14,75.8865712538352,72.49415266665275,1.7758647157992722
