gen,best,mean,std
0,12.225448454455591,-0.5542609334969159,4.46129825886834
1,30.73730981109512,4.097714413005408,3.3868214025482093
2,48.73214184093667,7.694643396857277,9.029234332488828
3,48.73214184093667,18.41733013206371,12.216336935482182
4,57.68188000615579,27.53912938523398,9.984972797098036
5,57.701682633451966,32.42707685468204,9.162015323405653
6,57.75297592783952,35.717327604078775,8.712362519536939
7,57.75297592783952,37.78298687481524,7.932387668423666
8,57.75297592783952,39.58330636744697,8.060977287462375
9,57.75297592783952,41.088248389612254,7.302504692542437
10,57.88200618758325,42.83667301318652,6.447194742336025
11,57.88200618758325,43.9067933092022,5.9886239105696975
12,57.88200618758325,44.37368720214766,5.979986977001184
13,57.88200618758325,45.19453709673229,6.148953158921592
14,57.882006187583244,45.73945357223741,6.160912901842517
