gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,15.784279542784734,-3.763799700470704,5.117608001762496,-7.190154716685871,5.979186055793384,38.816403640069,6.178139800751784,17.55684875337061,-11.475307965184664,35.171351126818074,29.48446127854702,-2.412572272632536,9.168752087569516,-7.0949974469088986,23.30475732950537,45.85061037491105,6.356998085264478,19.89280843315893,-12.316410477761144,42.27424700535981
1,18.73644398010516,-0.8829724736307508,7.161675071249664,-6.2754588174467205,15.784279542784734,43.72310878125101,18.21848490413888,16.67142018895593,-8.752677785240428,36.40651020635203,29.48446127854702,3.4176556157259994,11.277486339936862,-6.339459292273861,27.63391783057724,45.85061037491105,18.21610233381508,18.65766951129116,-9.232746143814095,45.79742344771809
2,24.87762864670405,3.4592199125309246,9.15318279252556,-6.000724415854381,22.022698053738235,43.90930647502771,25.36707014573281,11.68907952736608,-5.270996659689973,38.71308103350388,29.48446127854702,6.744633384299327,11.352092032853452,-6.015278409811548,24.364439623041303,45.85061037491105,23.719611512994508,16.674202646301396,-8.011867472931643,43.65290106404932
3,26.86099610162697,8.522790742535788,8.842010669250916,-2.8518746986378574,24.87762864670405,40.4250899237612,28.315402689198407,7.420385285346601,16.018995195612174,39.63546795410792,29.48446127854702,14.565465757952364,9.746852123181242,-5.982973645690781,28.75924844958332,45.85061037491105,30.735427452751185,14.101288819948278,-6.761174072133868,45.79742344771809
4,30.44844306649367,13.30500330877793,9.736088482225137,-1.515395797816686,26.88771485472158,46.03511458255692,30.608471208990583,9.146511222111284,16.30332726631901,45.26311539354867,29.48446127854702,18.49684085106168,6.978749923516179,5.040853876402509,26.74754659517716,45.85061037491105,34.62164816203966,8.539340011874048,32.01511448963678,45.11105868399749
5,31.143223784857472,20.294570878556463,6.614981745888613,10.755807481623608,30.057802975550903,46.03511458255692,36.029788621797685,5.744160966536867,25.262500873650254,42.72037278345991,29.99782373634208,21.375037072566137,4.345044361999565,13.78453341969538,28.75924844958332,45.85061037491105,37.80363121591223,4.010537239696635,32.41776762860078,44.037064233164415
6,32.3645729133147,23.46553131412473,5.853947264861264,11.148459930542504,31.06166065248529,47.379693972057865,37.5890869267704,4.40071791987952,30.22105187226336,43.75303481284118,29.99782373634208,21.83719097682269,4.0697796160952215,16.062408627448722,28.662428420115106,45.73241720337114,37.652738427457,4.103971903416852,32.40413433446655,44.01412034050345
7,36.60896592570848,26.514643716050603,4.819763020167306,19.36494847676354,34.546809307339544,45.9496976550412,39.75751254488944,3.12007814432442,34.81058419837124,43.46289924795519,29.99782373634208,21.80388429628031,4.909463862506112,11.55663650148098,29.687594242587583,45.393574454167805,37.33239574422117,3.878517727182583,31.82069635354917,42.48000424195511
8,36.60896592570848,29.934554371372343,3.396205899188823,24.26094816195368,36.24261840729069,45.9496976550412,41.14879762427238,2.2184868101473216,37.75642557426868,45.174421617237854,29.99782373634208,22.408290272870868,3.835759330309901,14.912982565642547,29.201657444389763,45.393574454167805,37.66768895237513,3.5548833209159816,32.63113644505768,42.58684877829963
9,36.60896592570848,30.20349171049457,3.771838421078601,23.86849604738008,36.60896592570848,45.9496976550412,41.45587303088213,2.4492188513920814,37.88479681641056,45.9496976550412,35.64737958640678,24.20261600658468,4.150106356340892,17.712936915147438,31.351427600945627,48.04162812720534,39.0711989579551,3.992721419405487,32.397142007930704,44.88307842175868
10,36.60896592570848,30.25913836589241,3.489986945381478,25.396533588634487,36.60896592570848,45.9496976550412,41.2480966687186,2.626211526382721,37.31062400520919,45.9496976550412,35.64737958640678,23.801514484896188,6.874451254575664,16.561242639610995,32.36452003192777,48.04162812720534,38.76063127694463,4.5991694887480525,33.081105123343846,46.43790002068853
11,36.60896592570848,30.599574798204017,3.471631643956345,25.34944567359983,36.60896592570848,45.9496976550412,41.58389917445538,2.348721265939853,38.07972380107584,45.9496976550412,35.73676596950696,26.20597656807476,4.498142653848074,20.2428650226049,34.71156574112947,49.02028518013573,40.3193952950346,3.9117712326925496,35.00613271506535,48.29622882169734
12,36.60896592570848,30.75300272424889,3.583837583759511,24.65576893640431,36.60896592570848,46.48969916357218,41.82260797777175,2.489682376790544,37.528012560524296,45.9496976550412,35.73676596950696,25.856861667895554,5.630283764613483,17.332761204773337,35.69654209711188,49.02028518013573,40.0965889098284,4.306625065211687,33.644361899263906,48.78819916544687
13,36.60896592570848,31.171232893689243,3.424883157500505,26.24984065093003,36.60896592570848,46.66666918882341,42.29070312635489,2.5181755951101352,38.04212894383168,45.9496976550412,35.73676596950696,25.711108386482195,6.358037421951834,16.679673364346886,34.760728251834564,49.02028518013573,39.80808078157431,7.721026350971727,35.078952574052714,48.78819916544687
14,36.97699777110651,31.564019442696367,3.340792514000368,26.004130394423363,36.60896592570848,46.66666918882341,42.191558768099206,2.4986506370294315,38.10372872291428,45.9496976550412,35.73676596950696,27.01732601524272,4.270483823608095,21.27941619538252,35.73676596950696,49.02028518013573,41.19518973864152,3.696156166630301,36.40655255466291,49.02028518013573
15,36.97699777110651,28.420004674274832,4.782733558566612,19.97371671744364,36.60896592570848,49.02028518013573,40.76727723084552,3.034174682311158,36.49109077224867,45.9496976550412,13.829958861593331,-2.340608813022195,7.01137778949509,-6.991958888429208,13.79567346861303,34.96880131784046,5.867411425815146,18.164091906573788,-11.491726774507786,33.339584957553406
16,36.97699777110651,27.91402487493289,4.9600858231714975,19.8893759722836,36.8113834406774,46.48969916357218,40.22582541226944,2.9148174561135565,34.87846267364094,44.50428716436212,13.829958861593331,0.7733588779630187,8.02335412065758,-6.654043072019735,13.819825174373452,34.96880131784046,14.02749040407214,17.469620223080028,-10.322032562114204,33.38033650042573
17,36.97699777110651,29.597635902046537,3.983657694094003,23.687754279194284,36.97699777110651,46.48969916357218,40.70038666436107,2.616369931454609,36.65032777984049,44.69392972907228,30.81088071120428,7.973214423198604,9.30123738716429,-5.974279770301298,21.63597786310776,47.42552360593071,26.95500184200553,11.9144944699722,-3.5360318820763377,40.66784035505701
18,36.97699777110651,30.18965282334529,3.997572815060128,23.997194168144475,36.97699777110651,46.48969916357218,41.05669275124474,2.435496223823759,37.47793622897301,44.68722409187185,30.81088071120428,13.874707520239438,6.489178725532735,2.3777177312155766,28.522717684019103,47.42552360593071,32.22934296663541,8.00066218706223,23.32355996961026,45.7372116529312
19,37.31924145155035,30.082272925129427,4.189846293578189,23.363600367658687,36.97699777110651,46.62467547458112,41.41478188478045,2.229299340993068,37.9776838063532,44.91593250047743,30.81088071120428,17.25188425345708,6.130773209916512,11.353989389107872,30.788062597755584,47.42552360593071,35.43118496538197,5.276701538947332,29.09943081270967,46.94838286810057
20,37.31924145155035,31.06834383237324,4.078575642719495,24.37318883633128,36.97699777110651,47.12273265215506,41.4913825516112,2.6188422909874274,37.05459912958271,46.071257420673845,30.81088071120428,19.321969548212827,5.683005242832849,13.766797423179169,30.788062597755584,47.42552360593071,37.17931807900131,4.909968195370327,32.3315827077753,46.94838286810057
21,37.31924145155035,31.48849966072213,3.701694661393571,24.83544767046019,36.97699777110651,46.62467547458112,41.44684320680145,2.244821308073583,37.5620860273608,45.27136707446845,33.4596864888682,21.72087764496533,6.526350171811591,12.808109985848295,30.908629507047927,47.42552360593071,37.49169777742106,5.631019276640546,28.75049694402352,46.20469330209049
22,37.31924145155035,30.670132896485587,4.910268453696419,22.117420648137028,37.16523179535062,46.62467547458112,40.88634388624384,2.796926430056671,35.82003755478745,44.930899270067165,33.4596864888682,23.858391745530216,7.098074198348352,14.380889551368664,32.75287344940085,47.42552360593071,37.801814777386326,8.318231719463748,28.999354433055533,46.71453397188157
23,38.056344203150005,30.77041288252484,4.064239654013379,25.11892836098591,36.59501496515478,46.62467547458112,40.90963773960114,2.8913343768066686,35.988850931223126,45.02121641601572,33.4596864888682,26.271914259972792,4.739140655897461,17.598103948679093,33.24162951654543,47.42552360593071,39.5194243760868,4.1535286996330605,33.24004240524684,46.71453397188157
