gen,best_default,mean_default,std_default
0,85.53289246928256,28.770576531860552,28.70058422230938
1,85.53289246928256,51.53162479761009,16.652818617566368
2,85.53289246928256,58.23335050690172,10.566572637335154
3,85.53289246928256,61.77744514160149,10.036539754983808
4,85.53289246928256,64.48716950478357,9.412736972196877
5,85.53289246928256,67.6183621378129,9.343946204399002
6,85.53289246928256,70.30181187618614,8.193140471670253
7,86.42356303721427,70.67055938488616,12.756310033391134
8,86.42356303721427,74.1531591666174,5.069297118492301
9,86.42356303721427,75.43356113370746,4.054711991681439
10,86.42356303721427,74.92717056821625,4.742161889567538
11,86.42356303721427,74.23190825645388,9.980924456373891
12,86.42356303721427,74.59839292155947,10.14451152340763
13,86.42356303721427,75.5269355783715,6.872414536148325
14,86.42356303721427,76.50410276005319,4.840011173133688
15,88.2479387601481,77.05387254637314,4.349742598367015
16,88.2479387601481,74.97027913530997,7.44040279795875
17,88.44154386008434,75.55076418778236,6.765019451693082
18,88.44154386008434,76.81987659161625,5.417782553288524
19,88.44154386008434,77.32576564855727,4.142615484017594
20,88.44154386008434,77.66868634287711,4.454042376796945
21,88.44154386008434,77.7871322270325,6.305114943699459
22,88.44154386008434,78.47226480786765,6.101366870098894
23,88.44154386008434,76.97955792893404,4.580697227726181
24,88.44154386008434,77.12327688187733,6.458157537019277
25,88.54156260758832,77.9626004890806,6.862519843565754
26,88.77764297646328,78.55775418590899,5.114948514229615
27,88.89135467129633,78.3901093332743,8.905523105695757
28,88.89135467129633,78.80401649618602,6.1523733126456985
29,88.89135467129633,76.93473382872122,10.261682724202162
