gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,68.96661051127263,14.026052486462886,23.768232860367053,89.37057091248862,24.11904772955113,34.36736949031374
1,68.96661051127263,31.294638637337872,25.75115159700498,89.37057091248862,49.319231334444495,35.60822594440046
2,76.82855887687015,50.31331997790341,18.51900553623464,90.75167900420628,75.18498984100765,23.71022961807784
3,79.70559716573528,58.855238325362485,11.626256901500826,91.22835578817426,84.47907553699768,12.999754305619124
4,79.70559716573528,61.24798678598184,8.40278890620779,91.22835578817426,86.58068890889592,8.787933042554746
5,79.70559716573528,61.08695735594928,8.957503820216642,91.22835578817426,86.5508686501671,7.79194858572681
6,79.70559716573528,62.04772027219292,7.055140941712747,91.22835578817426,87.59955874698645,2.5688213673823515
7,79.70559716573528,63.67705116309908,7.73556878629199,91.22835578817426,87.9896348457757,2.0141570187320226
8,79.70559716573528,64.05267108066091,10.946014110284455,91.22835578817426,87.26285572135143,8.774425470817649
9,82.55060701409185,64.61209404071191,12.0277941026134,91.91379680945988,86.88464023759488,9.863064536788633
10,82.55060701409185,65.95026266318722,8.562759789308627,91.91379680945988,88.38427941100625,2.182780129206653
11,82.55060701409185,66.47380422766341,10.582570792877291,91.91379680945988,87.84700808729136,6.879269550079276
12,82.55060701409185,67.58702716816269,10.86810859238701,91.91379680945988,87.99223785461656,6.820139512549824
13,82.55060701409185,69.398141125222,9.590542268878682,91.91379680945988,88.66330321832484,4.268721561362602
14,82.55060701409185,68.81239301296807,12.54487187409588,91.91379680945988,87.63828627886173,10.035669595891262
15,82.55060701409185,69.48040128435407,10.77865398843668,91.91379680945988,88.69899403908005,4.268860081799634
16,82.55060701409185,69.44506132924174,11.155073131101652,91.91379680945988,88.05325472867489,8.127311986046257
17,82.55060701409185,69.52136512911066,12.779480918396322,91.91379680945988,87.59276392511103,9.536890917459306
18,82.55060701409185,70.44199556835868,12.349801886727157,91.91379680945988,87.71824605981482,10.345432298930328
19,82.55060701409185,69.99770869878094,12.677840447170928,91.91379680945988,87.7219971691556,10.196617813222687
20,82.55060701409185,68.44143004742068,16.089583038266426,91.91379680945988,85.63848578393362,14.884339694939902
21,82.55060701409185,70.62730953406961,11.65132568764454,91.91379680945988,88.13070236567168,8.94564635403982
22,83.92784596782234,69.64915510850929,13.789917060038494,92.33165549623892,87.38699506166358,9.505916201614768
23,83.92784596782234,69.8263784314757,14.491360784672816,92.33165549623892,86.88508170562773,11.934700948454111
24,83.92784596782234,71.386351761726,10.701947643354892,92.33165549623892,88.88987180642638,5.733643605954288
25,84.82784596782233,73.10060225764403,8.573381597817587,92.51165549623892,89.66742227799399,3.659885853792376
26,84.82784596782233,70.55720575674928,15.274387613814405,92.51165549623892,87.07683503182214,13.35682478559016
27,84.82784596782233,71.84334547069042,11.594941105905654,92.51165549623892,88.58849294786687,8.403106665021422
28,84.82784596782233,72.86698578405169,10.767598303622108,92.51165549623892,88.72658030068908,8.719480124326653
29,84.82784596782233,74.10242566441961,6.85802358696004,92.51165549623892,90.02445035741493,2.071236003077603
