gen,best_default,mean_default,std_default
0,93.33193985886489,69.53726878297994,26.70778060190485
1,93.33193985886489,78.18059878277789,19.92416834465313
2,93.33193985886489,83.69503207345218,14.578079185251614
3,93.3361681949744,86.59609747455333,8.043072122998108
4,93.3361681949744,88.25043658177306,5.91087338743033
5,93.3361681949744,87.23578305015776,9.925282689439632
6,93.3361681949744,87.0392507881167,10.922220323198994
7,93.3361681949744,87.70094254648996,9.54418478450222
8,93.3361681949744,86.40211960190187,11.582881486858328
9,93.3361681949744,88.98971099288885,6.215693893894137
10,93.3361681949744,89.96336702843911,3.279510187971423
11,93.3361681949744,89.94837749266702,5.075983636285643
12,93.3361681949744,89.40107690193203,7.133810077441508
13,93.3361681949744,89.80690570826367,7.41532839422352
14,93.3361681949744,89.29493212641259,7.457372181357307
15,93.3361681949744,89.85413813566518,5.408569638114831
16,93.3361681949744,89.9038374434187,5.422256296400108
17,93.3361681949744,87.92913125863097,12.252383218437446
18,93.3361681949744,89.30200828620971,8.195684979852542
19,93.3361681949744,90.49457282360798,4.674018625767184
20,93.3361681949744,90.1761373087723,5.393416230584497
21,93.3361681949744,90.26637219491684,4.704269466802084
22,93.46728120673464,90.49025565952988,4.461487218398736
23,93.46728120673464,89.196445381531,8.591875978394489
24,93.46728120673464,89.92857913687985,7.021432370542302
25,93.46728120673464,90.0846992480494,7.366538156020153
26,93.46728120673464,90.53691032997622,5.550578803067321
27,93.46728120673464,90.2040433208954,8.099617238453815
28,93.46728120673464,91.06002203993778,3.8041207683909226
29,93.46728120673464,91.1460210240256,2.508589070406196
