gen,best,mean,std
0,34.74772657195337,7.398663396967936,8.921456967428368
1,50.09124522068478,16.30808226666283,9.211424855419398
2,50.09124522068478,21.60194918599264,8.913904870676594
3,50.09124522068478,25.09789378674228,6.884646853829327
4,90.01639337829167,28.46218390656288,7.713296679593807
5,90.01639337829167,30.01690691492028,6.960243726628803
6,90.01639337829167,30.753199097655628,6.609630177341168
7,90.01639337829167,31.238026189751352,6.526125467851839
8,90.01639337829167,32.10834800826481,8.747859026283038
9,90.01639337829167,32.897548645918185,10.475271962030542
10,90.01639337829167,33.010149928193634,10.46462195813952
11,90.01639337829167,33.162848105756936,10.475641286323713
12,90.01639337829167,33.31919219858933,10.459398865420097
13,90.01639337829167,34.17531405314002,11.969234308880395
14,90.01639337829167,34.27531405314002,11.952700633942202
15,90.01639337829167,34.43344326497185,11.924046563988034
16,90.01639337829167,36.31473115677275,14.745300634515562
17,90.01639337829167,36.41675533098072,14.71645015479862
18,90.01639337829167,36.67080367939667,14.64143683413775
19,90.01639337829167,36.924728289633514,14.578849604979759
