gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,19.41892550091523,-2.237495742458975,7.885108772920374,-6.738869759470008,15.518634658182677,35.81907835491585,6.848351235083341,17.702206884112297,-10.536071170856037,33.4584884108226,27.17282716480689,-3.0712877583961817,7.737038074700541,-7.433606924227094,13.75136349121578,38.29552720539333,3.108418764672176,17.72334049111428,-13.767722348987531,32.32655785068955
1,21.879607892808217,1.4516696704420826,9.723384305059966,-6.133114823944394,20.858721723695144,38.208199413734086,15.800165488962977,16.941898421288464,-5.246341613877204,36.22771619951544,27.17282716480689,-0.6130635850847844,9.032064957367885,-6.423295685777415,22.057887226382704,38.29552720539333,11.926578571385686,18.027959784712884,-10.222430134295433,36.65230103996294
2,33.90721928471781,7.799988715377068,10.69696276952144,-4.556222664965959,22.33041147211022,43.55064393263224,27.31999195777614,12.259088384799616,-2.0969243525635872,40.42738992762774,28.844270900306583,6.150840268070806,10.8257792597251,-5.990626211464036,27.17282716480689,38.29552720539333,25.66431356592097,11.310614525090427,-5.256200163831599,37.04929568742987
3,33.90721928471781,13.33983485179366,8.876634502893154,-1.6032298881452265,23.68477950324592,45.26677043845056,33.33955863069852,5.531679324883975,26.356734453669034,43.55064393263224,32.68054643237636,10.727120925545842,11.557961022404038,-4.136276349110792,28.84920810628306,39.84226291803324,28.98886003896277,8.313956458354205,16.306126818513068,38.23683158993293
4,33.90721928471781,16.967769336268308,8.214693348793634,1.0400627784463177,33.89416289807291,45.26677043845056,35.30636512253644,4.847243046225412,28.53373083290744,43.55064393263224,32.68054643237636,15.489441968953807,9.08554237674594,-1.0519995217329514,30.05871984082662,41.291208758726114,32.75417412403108,5.453035024355618,21.342765850491634,39.66385518576498
5,38.67306235762548,21.563417811407763,7.393562229050722,13.575596465006024,37.50650526943494,45.3615487899632,36.959095999115256,4.793993777007696,30.839440895301507,44.59365045127906,35.17801500148013,18.494270358406613,8.479542300201276,4.223433317512473,31.1354952401358,42.28866619691927,33.91961087079899,5.83680287185256,27.16665916324277,40.023974052957016
6,39.53775805066071,23.628082465414515,7.599460532737394,13.801356497022148,38.05419473519036,45.3615487899632,37.45667834984511,4.5196328826628696,31.09229619395521,44.13647994739111,35.17801500148013,22.21663504597747,7.937518874835735,10.715075829737932,33.93103617544184,41.50124913030568,35.18610280234665,5.669545002692988,30.30797321288472,41.19940342859365
7,39.86713855694834,30.584532867634103,6.684022129290271,19.65810884675765,39.53775805066071,45.3615487899632,40.21211852953954,2.9993773358448346,34.11943514778976,44.13922253416622,35.17801500148013,24.089642417566168,7.406534436936162,11.623455485992878,34.44442398363331,42.83026845631788,36.72457465784968,3.287483226577569,32.284506998471656,41.40673096309487
8,39.86713855694834,33.50409932709859,5.196581494222042,23.24972885312677,39.53775805066071,44.62285602874097,41.109914448406826,1.7251537950586235,38.25168461418277,44.13647994739111,39.52938898951832,26.58475372788556,4.93591398684182,18.622931949368365,33.93103617544184,43.567769329574496,37.131917140816654,3.1001049353344623,32.32551867291678,42.05238332248185
9,39.86713855694834,35.44209869636293,3.792241940319745,28.98520136759998,39.71891732911891,44.763082931278944,41.83424030997824,1.417145300167978,39.988343302377366,44.13647994739111,39.52938898951832,26.947995329931867,6.863047093028016,18.42387938723396,33.99430903619745,43.567769329574496,36.87937778781027,6.724195291393529,33.29115230617034,42.669844429815015
