gen,best_default,mean_default,std_default
0,87.61858578874552,13.220606586721653,17.810673241344272
1,87.61858578874552,27.30654105552448,19.602494944387622
2,87.61858578874552,35.9557865595954,23.20486053278832
3,87.61858578874552,45.581661843466776,24.78272427467129
4,88.58873282559583,54.9763568122932,22.21230323649462
5,88.58873282559583,63.724075922443774,20.236500485670177
6,90.82111423509888,67.75198878300031,19.792357471620942
7,90.82111423509888,70.54376161928317,17.214070795690244
8,90.82111423509888,72.12473222786001,17.741893183768724
9,90.82111423509888,72.19161614113173,18.25079288050754
10,90.82111423509888,72.72823821642406,18.19393729180205
11,90.82111423509888,75.61864523956932,17.399563989368517
12,90.82111423509888,75.59677219026317,16.448116311848132
13,90.82111423509888,76.41645532408634,16.497551161314725
14,90.82111423509888,76.98942845870974,14.30245151371244
15,90.82111423509888,77.15752877409976,14.428758481566287
16,90.82111423509888,76.0677295275356,15.52656997861379
17,90.82111423509888,75.39658283286853,16.715973970512284
18,90.82111423509888,76.49120100102422,15.655267395857052
19,90.82111423509888,79.23895519065398,14.558578850751983
20,90.82111423509888,76.88573868131327,17.279316103779294
21,90.82111423509888,77.81515981113579,16.89095057580426
22,90.82111423509888,78.2730886170585,14.726322979168552
23,90.82111423509888,78.20137230227765,16.7736612820991
24,90.82111423509888,79.23577651922082,14.545526744090262
25,90.82111423509888,75.44292072166726,20.05253255684869
26,90.82111423509888,77.72610502868643,16.0440938150812
27,90.82111423509888,75.70754621159966,18.20520657845282
28,90.82111423509888,76.36266669993901,17.507532739839064
29,90.82111423509888,77.36054975536648,15.436969209262706
