gen,best_default,mean_default,std_default
0,92.39486503108353,28.190770139296152,37.76313487500072
1,93.1331522524128,55.15116339202054,39.854420566019286
2,93.25106227384332,76.42404303533598,28.72183000696754
3,93.25106227384332,86.32992452408195,14.337133072224155
4,93.43946500072772,87.71042688876305,13.699989901996844
5,93.43946500072772,88.67020070316977,12.783982489103687
6,93.43946500072772,88.99467738171332,11.766820369144057
7,93.43946500072772,88.30946298466513,13.419764460177676
8,93.43946500072772,90.07106246822936,8.956366732444474
9,93.43946500072772,89.3205924499865,11.507847173137892
10,93.43946500072772,90.08693676380425,7.515146486401066
11,93.80669517527552,90.26897840421302,9.796145051244926
12,93.80669517527552,90.35880864943276,10.155722416501227
13,93.80669517527552,91.19939011170428,4.505949707516422
14,93.85946500072772,91.86646043123072,1.4537109893783122
15,93.85946500072772,90.45840304036956,9.873748875113868
16,93.85946500072772,90.47097277918692,8.373342867794118
17,93.85946500072772,90.35326067479676,8.374213665393116
18,93.85946500072772,91.75055366976382,1.515321117492081
19,93.85946500072772,91.97227061608216,1.3119744967660498
20,93.85946500072772,91.14219969561968,9.37999357525582
21,93.85946500072772,90.48591213129168,11.705514635281242
22,93.85946500072772,90.04559746884836,12.07417334883839
23,93.85946500072772,91.4021910734332,5.04518083163587
24,93.85946500072772,91.41218868804236,5.556384706016972
25,93.85946500072772,90.36343055270538,10.515183729404956
26,93.85946500072772,90.53392845338236,10.57786967835267
27,93.85946500072772,91.95937667171684,2.831675683489049
28,93.85946500072772,90.8283265131258,9.85104522031525
29,93.98389959779558,89.97418271067355,12.26155181922483
