gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,24.42027017401378,-1.335921807007418,6.10745570877223,48.424050896853686,1.750219463151607,11.123673814872324
1,28.56705990726082,4.2163909111699285,8.566048505310278,56.56866891806652,11.861702495466549,15.536962226775234
2,29.58835394814496,8.844125794211122,9.199629065545654,57.59282822853988,20.248895352912424,16.62329322639144
3,39.1335319430667,12.403211360719885,9.017527677815576,75.1363688244019,26.648003928261428,16.353475142108632
4,39.5489615464343,14.513350047587236,9.027372552508904,75.55326262833368,30.477938777270573,16.367474527071135
5,46.42784596782235,15.762094412543975,8.3045054112192,84.83165549623892,32.71052863460823,14.916481929572113
6,46.42784596782235,15.365961645154062,8.867741428282262,84.83165549623892,31.978342130620263,15.814220249727356
7,46.42784596782235,16.080271669915618,8.7581627737867,84.83165549623892,33.23660739484081,15.485563341893211
8,46.42784596782235,16.79163172316076,9.529141862030034,84.83165549623892,34.50797162230284,16.913667729931884
9,46.42784596782235,18.028004725414213,9.368214115876505,84.83165549623892,36.74424773587103,16.61506657129761
10,49.88835394814508,19.568751744451102,9.687197328132092,85.6528282285399,39.32032292439931,16.708390638815214
11,49.88835394814508,19.77233584783676,9.194609136163884,85.6528282285399,39.75587233060991,15.97184985796152
12,54.77959913428297,22.024348040559307,9.974031747679607,86.46322890233346,43.48143851665607,16.476661625021467
13,54.77959913428297,21.66556232624437,10.688192662178755,86.46322890233346,42.76503242784383,17.651511109918744
14,54.77959913428297,22.016774073214165,11.270840205851908,86.46322890233346,43.31544511874473,18.579674533145607
15,55.23193985886498,24.67902524339204,12.19823557761629,86.67616819497442,47.76086724482755,19.74241187883958
16,64.58957298262527,27.32166140967294,12.810956341350522,88.35288973525115,51.87223145243573,19.57999868771444
17,68.18389959779573,27.71015955792471,14.343442822347509,89.30835394814498,51.93907511563075,21.031655961103315
18,68.18389959779573,30.70065107006263,15.127778017880685,89.30835394814498,56.27907791281359,21.317164679218056
19,68.18389959779573,31.556606327409067,14.791743514467417,89.30835394814498,57.71494308298316,20.472884740072896
20,68.23357331188771,32.38996581721979,15.987174604445755,89.11703951986408,58.35629706830317,21.55044059666876
21,68.23357331188771,33.739509196282604,15.798506656076803,89.11703951986408,60.12894587005205,20.212003241225624
22,68.87598249381281,32.653439017039005,15.364811019777555,89.27959913428289,59.00273638368892,20.36770833453602
23,68.87598249381281,35.551067735187175,16.010535985276068,89.27959913428289,62.6251700192725,19.866071315707465
24,68.87598249381281,37.06895224559074,15.575959186541036,89.27959913428289,65.00624035077513,19.0186168200574
25,68.87598249381281,36.23453986865185,16.940424423321772,89.27959913428289,63.17271884152992,21.7970353503978
26,68.87598249381281,36.09776592872887,15.444264183763115,89.27959913428289,63.76462862703341,19.21780995133104
27,68.87598249381281,38.55406020481882,15.83594779957155,89.27959913428289,66.87603724620107,19.481384445964817
28,68.87598249381281,37.68748145508324,15.894337390607708,89.27959913428289,65.98386681130434,20.416448302001047
29,68.87598249381281,37.84184281420893,14.62098595774292,89.27959913428289,67.11011902361342,18.82508775574106
