gen,best_default,mean_default,std_default
0,74.74617118842453,12.810551921352303,18.75222538944855
1,74.74617118842453,25.26833965950016,20.184497516774524
2,85.59140997390337,36.38841116335145,20.30684656038338
3,87.59342407327507,48.93640088928812,19.30178092375269
4,87.59342407327507,53.21693667847045,19.45585179769509
5,87.89744140538643,60.29365920417035,15.197988175993716
6,87.89744140538643,61.30510175347449,13.954275487466669
7,89.72926227199751,61.6164593605202,13.819616416153718
8,89.72926227199751,63.63037329512426,12.471908275838324
9,89.72926227199751,65.73135454551569,14.223482995931583
10,89.72926227199751,65.293447186689,15.080321265224397
11,90.75974528872258,65.8565620339268,15.963235348289857
12,90.75974528872258,65.96734695338283,18.33230281185764
13,90.75974528872258,65.23548754436857,20.282285859914083
14,90.75974528872258,67.54725218841452,16.870021374558046
15,90.75974528872258,67.28926386245068,17.185492559881993
16,90.75974528872258,68.95594135047376,16.877784462315578
17,90.75974528872258,69.58417944936879,18.28733143242473
18,90.75974528872258,71.57206876371514,15.081621005447778
19,90.75974528872258,70.1063252371809,17.36639495089446
20,90.75974528872258,69.62027581626624,16.008870434871817
21,90.75974528872258,66.07879813652728,18.12063652808885
22,90.75974528872258,67.0481346450546,16.911377530962323
23,90.75974528872258,64.13797254282662,17.005808822210902
24,90.75974528872258,64.97634361780118,17.286147976972774
25,91.52926227199752,66.80385301263651,17.03814478650542
26,91.52926227199752,64.428844516996,18.30049065813201
27,91.52926227199752,66.6227818452825,17.981196034776602
28,91.52926227199752,68.57826359749406,17.49584751729817
29,91.52926227199752,70.32466688236514,14.752230462033683
