gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced,best_default_explore,mean_default_explore,std_default_explore,Q5_default_explore,Q95_default_explore,best_balanced_explore,mean_balanced_explore,std_balanced_explore,Q5_balanced_explore,Q95_balanced_explore
0,75.25699681219052,9.297588801089256,25.650907725519705,-5.806349399554273,66.02217820440761,44.25379680945985,14.287183886415002,19.97868821360002,-5.41610040220442,44.177563334095645,66.0572006248733,6.573479028686113,20.685284085311405,-5.784705680106264,62.34758614166401,47.22741127776022,13.797504295445728,18.07497689936177,-5.41164605185504,44.76999118627926
1,84.4209073455395,27.960692811138987,32.54881011744763,-5.488213818951763,75.38548498034035,45.29788162462305,29.97634359842268,15.559569784153105,-3.4265586578107774,44.38182275386619,75.71173296930546,20.84931854772588,28.31608323479125,-5.382864734856949,66.1653285263959,46.50349243853352,26.927875557200963,16.79509262715251,-1.695877606325086,44.70669517527551
2,88.29289246928255,56.63006627827811,25.60868630815608,3.662461920298682,87.05989246928256,62.84814186652407,41.84882582448916,9.313211287923316,29.514431763310625,56.683141866524046,75.71173296930546,40.3711897146727,28.73868450013082,3.6450909200369552,71.66860333176429,46.50349243853352,36.39879198810832,12.849671003830132,5.605008855590191,44.72188534076948
3,88.41289246928255,69.90981647392735,12.797493999868696,57.027336885566186,87.96889246928255,63.44814186652408,45.82360557705546,6.5675910013601655,36.43696330005802,61.22814186652406,75.71173296930546,60.478385634548566,17.275112643382837,7.683149234321751,75.71173296930546,44.90013357217581,42.655082492630406,6.690141392939185,36.8784888642623,44.72188534076948
4,89.00341372532802,77.2919154556591,12.027172611782506,66.01103858311014,88.57189246928256,66.43870783429072,50.50560923968667,8.268162672477947,44.15776182481472,64.24314186652407,75.71173296930546,65.36133884193829,9.741556882184128,61.05340247489048,75.71173296930546,44.72700044143625,43.9638053012174,1.6273236501921151,41.65668710051234,44.72188534076948
5,89.43289246928256,83.68896042898841,8.318901470144894,66.32754132086995,89.04589246928258,68.54814186652408,56.39605595054649,9.90519600375559,44.219948923437215,66.61314186652407,87.13935834262665,67.61748121707255,6.530958638617355,66.0236188178801,80.46069747904139,59.50637245364777,44.94285123872759,3.143439461595719,44.17373983462033,45.78362822523454
6,89.85289246928255,88.22357838585962,1.9749259519351103,86.84793923831626,89.49889246928257,70.64814186652409,63.736627752633694,4.326964513005898,56.9021030987734,68.87814186652407,87.13935834262665,71.04950837776806,7.620158446093623,66.0572006248733,87.13935834262665,59.58188000615592,46.51091694797004,4.823067481093196,44.19486503108351,59.50637245364777
7,90.20661051127252,89.0088411712475,0.5267634345728822,88.42056760996057,89.85289246928255,73.34814186652409,66.50015603867425,2.513760709999322,63.563907669014014,70.64814186652409,87.13935834262665,74.88293338242133,8.564261720279191,66.34346769682824,87.13935834262665,59.57699002086173,48.023127717427805,5.990999610019683,44.15645558296864,59.51344543704871
8,90.56661051127251,89.01712629216178,2.1053798366463727,88.67989246928256,90.20661051127252,74.2481418665241,67.52265647475275,4.176631705449581,64.78314186652408,73.07814186652409,87.13935834262665,76.83981306215455,8.651518156056973,66.72700044143625,87.13935834262665,59.58188000615592,48.97851439665924,6.406575801980086,44.40406339950673,59.51344543704871
9,90.74661051127252,89.42538007786932,0.5654639893061469,88.91989246928257,90.40461051127252,76.11173296930563,68.5959917775046,2.80094072558362,65.98314186652408,73.70814186652409,87.13935834262665,82.37265134912006,7.320905832042013,66.73214184093668,87.13935834262665,59.58679402095834,53.19887505102729,6.980428454215984,44.70669517527551,59.58188000615592
10,90.80661051127252,89.64616440982576,0.6714140198511146,89.03989246928258,90.74661051127252,76.40669517527569,69.79141456001732,3.6148735322239953,66.58314186652409,76.11173296930563,87.77788162462296,84.10835187967672,6.528557107019148,66.73446742750798,87.20535834262664,62.57699002086174,55.8079262523916,6.363476167043175,44.40406339950673,59.924461836737095
11,90.80661051127252,88.65076657462376,4.36826627488821,80.2934770176223,90.7841941032678,76.40669517527569,68.68511272548447,7.638708676150826,50.00314186652399,76.27396218258916,87.77788162462296,85.66423770408315,6.345840929887457,79.60003420243824,87.72388162462296,62.57699002086174,58.31444762892676,4.874293011366542,45.31311697305383,62.30919051424412
12,90.80661051127252,90.02344842560784,0.9257382657346066,89.21389246928257,90.80661051127252,76.40669517527569,71.94608646009799,4.767078595912286,67.45314186652408,76.40669517527569,87.77788162462296,85.5977691930666,5.264679442319603,70.04799088988628,87.72388162462296,62.57699002086174,58.152605802731685,5.005615743621983,44.15645558296864,62.30699002086174
13,90.80661051127252,90.2153787414232,0.9072590542613516,89.40203956037128,90.80661051127252,76.41173296930563,72.92882137437779,4.664807743459006,68.25311697305392,76.40669517527569,87.77788162462296,85.6629324247836,8.488251941807006,85.60312889703593,87.77788162462296,62.57699002086174,59.34713133638483,3.762317485720389,52.26934563072973,62.57699002086174
14,90.80661051127252,90.11864119595708,2.2948744935028405,89.51003956037128,90.80661051127252,76.41173296930563,73.48134287775619,5.371683335211562,68.79311697305393,76.40669517527569,89.3418800061558,86.27862688084129,8.038328503263358,87.13935834262664,87.77788162462296,67.97699002086175,60.49151078306776,2.9250940793543987,59.50637245364777,62.58729876919958
15,90.80661051127252,88.86613275977976,2.557395652461669,86.7268571368741,90.80661051127252,76.41173296930563,67.70970424172465,7.907530747385069,55.15025851141562,76.40669517527569,66.0572006248733,10.771093451059636,26.094733132315465,-5.752572638825633,66.0572006248733,47.22741127776022,14.349919409919696,20.334254606662665,-5.4606877049032505,44.42287476455699
16,90.80661051127252,89.72712388027817,2.370167580517352,87.43869381952497,90.80661051127252,76.41173296930563,71.57458621067053,6.034063095194827,60.995638024612326,76.40669517527569,87.43357331188759,28.522213329804007,33.08083152394313,-5.712245200848844,71.18388674842491,59.83011907701961,27.26909936980413,19.67746260855489,-5.326588634404529,47.22741127776022
17,90.80661051127252,87.15710826681055,8.67285138375769,70.26085618202578,90.80661051127252,76.41173296930563,68.48743224818315,11.245112302033116,44.6463353618844,76.40946596199215,87.49641489804765,52.879568232497206,28.805250374225945,3.2103216540560995,87.46278019340511,60.479599134282985,41.17994885071958,13.8558440732996,10.996978919796128,59.99944924868834
18,90.80661051127252,87.26849842608958,6.264153641074244,74.74630446832474,90.80661051127252,76.41173296930563,66.50979568601083,11.294205882438364,44.55933962521862,76.40669517527569,87.56297229859382,68.88002288942815,22.321134998262945,16.175158771712738,87.49203272369904,60.77959913428298,47.12414806702684,11.52116876800036,22.421533978268844,60.31924031283497
19,90.80661051127252,88.3302122030539,4.90720221996581,74.88428828133634,90.80661051127252,76.41173296930563,68.13406299080711,10.18768775014524,44.70896218258899,76.40669517527569,87.62626719449065,72.70396868749647,21.08101473489756,20.90069114941416,87.56660267481107,61.07959913428298,49.749402785233336,12.373936530552488,31.32647327889597,60.77959913428298
