gen,best,mean,std
0,23.688265190847083,2.3093892130597093,6.373256308086488
1,28.48528730912747,8.41530175014735,7.423539226294167
2,28.48528730912747,13.565213174822786,5.540653222157589
3,38.57837773219348,16.32770885789655,5.133516678191483
4,38.57837773219348,18.850880028497546,4.621203554755018
5,38.65611956587367,20.29353688568932,4.902801995032494
6,38.65611956587367,22.18046440934955,4.601924547410142
7,38.65611956587367,23.954458770086507,4.900383790729949
8,38.65611956587367,25.587199719055747,5.139395506691937
9,38.65611956587367,26.636260843185024,4.870784807372231
10,50.145629959202765,27.890830305462845,5.017784278015558
11,50.145629959202765,28.765449734195013,5.437644748303323
12,50.145629959202765,29.295477231878035,5.307180215772281
13,50.145629959202765,29.819952994302884,5.219480685549402
14,50.37853908213786,31.04734533382087,5.777802433371286
