gen,best,mean,std,best_log,mean_log,std_log
0,65.74233241211736,7.685245171125423,18.12385927434476,65.74233241211736,7.685245171125423,18.12385927434476
1,85.55974528872258,17.79044719873478,21.32767204770425,85.55974528872258,17.79044719873478,21.32767204770425
2,87.59140997390337,29.57814510910456,21.046076451571903,87.59140997390337,29.57814510910456,21.046076451571903
3,87.59140997390337,38.40281529182475,20.878282577343946,87.59140997390337,38.40281529182475,20.878282577343946
4,87.59140997390337,49.43623998516273,19.108789916993253,87.59140997390337,49.43623998516273,19.108789916993253
5,89.21858578874553,58.974813709231775,16.095374663784636,89.21858578874553,58.974813709231775,16.095374663784636
6,89.21858578874553,64.68462467203777,14.395333620514164,89.21858578874553,64.68462467203777,14.395333620514164
7,89.21858578874553,66.06117714735434,15.639507289124372,89.21858578874553,66.06117714735434,15.639507289124372
8,89.21858578874553,71.91066062130034,12.93237811853478,89.21858578874553,71.91066062130034,12.93237811853478
9,89.21858578874553,73.30620059725456,14.261811278773113,89.21858578874553,73.30620059725456,14.261811278773113
10,89.21858578874553,75.94239970741512,13.601386197793431,89.21858578874553,75.94239970741512,13.601386197793431
11,89.21858578874553,78.690641000629,12.72286184191496,89.21858578874553,78.690641000629,12.72286184191496
12,89.21858578874553,77.89998593225046,14.849475499458736,89.21858578874553,77.89998593225046,14.849475499458736
13,89.82364909070206,80.10002588117091,11.861017795322612,89.82364909070206,80.10002588117091,11.861017795322612
14,89.82364909070206,78.85468882621777,15.591662793258244,89.82364909070206,78.85468882621777,15.591662793258244
15,89.82364909070206,82.06173720599918,10.615613706195578,89.82364909070206,82.06173720599918,10.615613706195578
16,90.82111423509888,83.0669280807302,10.545171062605638,90.82111423509888,83.0669280807302,10.545171062605638
17,90.82111423509888,82.88438056299032,11.932382665209792,90.82111423509888,82.88438056299032,11.932382665209792
18,90.82111423509888,83.45197325691761,9.522068335216224,90.82111423509888,83.45197325691761,9.522068335216224
19,90.82111423509888,80.50624485104568,18.15492638667446,90.82111423509888,80.50624485104568,18.15492638667446
20,90.82111423509888,83.27363302336887,10.614734327014778,90.82111423509888,83.27363302336887,10.614734327014778
21,90.84935744741227,83.3119022108212,11.355294989202491,90.84935744741227,83.3119022108212,11.355294989202491
22,90.84935744741227,84.13315619297575,11.25566163691711,90.84935744741227,84.13315619297575,11.25566163691711
23,90.84935744741227,82.6723290101436,12.831406996357812,90.84935744741227,82.6723290101436,12.831406996357812
24,90.84935744741227,83.82264289232663,10.292028272681112,90.84935744741227,83.82264289232663,10.292028272681112
25,90.84935744741227,83.62556178931204,8.767985584699462,90.84935744741227,83.62556178931204,8.767985584699462
26,90.84935744741227,85.15684153311888,8.089677657744714,90.84935744741227,85.15684153311888,8.089677657744714
27,90.84935744741227,83.33929622975892,11.343447244559735,90.84935744741227,83.33929622975892,11.343447244559735
28,90.84935744741227,82.57346633719472,13.14136132938243,90.84935744741227,82.57346633719472,13.14136132938243
29,90.84935744741227,83.54688390971424,10.218283479483429,90.84935744741227,83.54688390971424,10.218283479483429
