gen,best_default,mean_default,std_default
0,66.15356122494228,2.799533451185253,13.595019061683043
1,66.15356122494228,10.321746975331337,15.50342015090819
2,66.15645558296865,21.40795985661693,18.367722733622166
3,84.46425778641311,29.00364986437669,20.514402204784723
4,84.46425778641311,38.067494301779895,21.374199525351724
5,84.53586583892923,43.91699820591597,20.993066336085825
6,86.07288973525115,49.80861469757744,19.933356065592275
7,87.48726730529593,54.11038678882749,17.8586137302809
8,87.48726730529593,55.16408004696778,16.721322321513163
9,87.48726730529593,55.66774851296093,18.397352192201232
10,87.48726730529593,58.79553302402265,17.37321832942082
11,87.48726730529593,55.49706566031383,19.6851245405202
12,87.48726730529593,55.12718902567063,18.333427424075783
13,87.48726730529593,55.56866734601019,18.00974627056056
14,87.48726730529593,55.63022793653506,20.651507059059423
15,87.48726730529593,56.98535425925727,19.985688466832524
16,87.48726730529593,56.90054039243043,23.52416402449021
17,87.48726730529593,59.76834074711161,21.94826460987957
18,88.31165549623893,59.27722643763831,21.78684082649663
19,88.31165549623893,56.87596492167658,22.60357832407765
20,88.31165549623893,58.71603295113524,22.01851919041769
21,88.31165549623893,57.37536128558662,22.50439826370797
22,88.31165549623893,58.13369528184351,23.36242297795153
23,88.31165549623893,62.531306998995134,21.07068589452471
24,88.31165549623893,60.99181392636968,21.10183294950012
25,88.31165549623893,61.79417730413755,19.837960301449428
26,88.31165549623893,65.6442269014069,20.60332431513641
27,88.31165549623893,63.72577791384904,22.28252336971797
28,88.31165549623893,62.999117625083954,23.569469830699376
29,88.31165549623893,65.28345790249003,20.83196839880164
