gen,best_default,mean_default,std_default
0,89.34704041507841,22.736947730370133,35.38246000983953
1,89.7226657329815,40.283732847092935,37.39590560262192
2,89.7226657329815,64.14118070937792,31.30534749166655
3,89.7226657329815,77.50442452135934,22.809223194917266
4,89.84661051127252,84.5503442034162,14.731669214674213
5,89.96266573298149,88.47730436596626,6.805581357009519
6,89.96266573298149,87.43549351234678,10.68479417435721
7,89.96266573298149,89.35947966711853,0.2549512961620233
8,90.00322890233346,88.84808443266314,4.991945712780563
9,90.00322890233346,88.13442595205125,9.084669841809836
10,90.0826657329815,87.86278434890059,10.757867440683432
11,90.39105438238984,89.40478423159922,0.3129661708053755
12,90.39105438238984,88.18776247817613,8.411304625299051
13,90.39105438238984,89.34051270511463,0.6247218840714527
14,90.45105438238984,85.83901322961863,15.611005053228247
15,90.45105438238984,85.92871008081197,15.021252202226725
16,90.45105438238984,87.78505508789041,10.166366840884592
17,90.45105438238984,88.63812546082934,6.784343785128986
18,90.45105438238984,86.60150405169435,13.487525344122368
19,90.45105438238984,83.9716211503064,19.266572901261497
20,90.45105438238984,87.05280916162168,12.61348417790902
21,90.45105438238984,86.53261708638281,13.779892176284102
22,90.45105438238984,88.71072878153512,6.805645765616946
23,90.45105438238984,88.13956738026171,9.516965865474337
24,90.45105438238984,86.66749264662447,13.482635438331569
25,90.45105438238984,85.13390291848442,15.86485977556379
26,90.45105438238984,87.61690830124358,10.840802283064056
27,90.45105438238984,88.17876356179958,7.575910583926591
28,90.45105438238984,88.2900129842942,7.4535693075365
29,90.45105438238984,88.01202057260792,10.16657454555123
