gen,best_default,mean_default,std_default
0,39.013547994715566,-2.365409497021298,10.256059799589432
1,66.01354799471557,2.7109127365309456,16.339746467298838
2,66.03129244001464,10.378140489465824,20.008193449571458
3,75.03129244001464,22.18144293785425,22.10623565765864
4,75.03129244001464,32.24865348221471,20.53954497059989
5,75.03129244001464,39.38038046107585,17.689636252983366
6,94.33740496697304,46.09361153611929,16.59782644570828
7,94.9001335721758,47.78418990335963,13.919172868079022
8,94.9001335721758,50.68203608069894,17.09620170900752
9,94.9001335721758,53.33498021692543,17.77209466453355
10,94.9001335721758,54.176560800563685,19.88356340871809
11,94.9001335721758,56.82782822264,18.92276048099407
12,94.9001335721758,55.643487191739865,19.63395518397907
13,94.9001335721758,54.93546671547742,20.784864645937613
14,94.9001335721758,59.99694472691128,18.23506727105525
15,94.9001335721758,58.67410083284297,21.78024462548672
16,94.9001335721758,59.74129890313026,19.33017618156365
17,94.9001335721758,58.49823891455065,22.070400432495177
18,94.90624979919323,56.93600960823719,22.128209691436883
19,94.90624979919323,58.155958675163866,20.81007142409879
20,94.90624979919323,58.83246949725394,21.34890689987183
21,94.90624979919323,61.7798152741333,18.09458954489013
22,94.90624979919323,60.39266015256717,19.00192912879925
23,94.90624979919323,59.74812551780904,18.55999259553038
24,94.90624979919323,61.2483827498419,19.09298585143667
25,94.90624979919323,61.66451192779066,22.05366906768503
26,94.93740496697303,63.05251410116646,19.975504960985667
27,94.93740496697303,64.15580986025628,17.92920595418372
28,94.93740496697303,63.08083587133709,20.87568052563681
29,94.93740496697303,60.88242744677785,22.393465145375245
