gen,best_default,mean_default,std_default
0,39.269900217026425,3.048878724774943,14.481032655205
1,39.269900217026425,17.162358784133158,14.71926787733577
2,39.85250552318655,26.149705377051205,10.759323664759467
3,39.85250552318655,29.27142359078329,9.387875817031295
4,48.88200618758325,31.138063642232574,10.055250936568424
5,48.88200618758325,32.99835214948028,9.77141509944322
6,66.22855887686998,35.92653738390973,8.873344612798961
7,66.22855887686998,37.97948006274852,7.104748395902607
8,75.01606371931281,39.85993735888477,7.651066889349718
9,75.01606371931281,38.85715432280004,7.944234365978054
10,75.01606371931281,37.41507373899571,9.461857388948452
11,75.01606371931281,39.13100158760198,7.786590706739753
12,75.01606371931281,39.040191585444525,9.251078165251595
13,75.01606371931281,40.035340481609495,9.581020088606095
14,75.01606371931281,41.549941569834864,7.657907384655681
15,75.01606371931281,41.47503436067701,10.00912797815154
16,75.01606371931281,42.092307904945145,10.1998272851454
17,75.01606371931281,41.2925656779049,10.676660383495308
18,75.01606371931281,42.64819731919604,10.78866512614352
19,75.14779752022552,43.45400521033693,12.178285666364404
20,75.14779752022552,44.45132686279904,12.415251243592497
21,94.85250552318657,45.63741349877552,14.174152554464944
22,94.85250552318657,49.4554090318639,16.376420014811725
23,94.85250552318657,49.90230144575974,16.697466012232596
24,94.85250552318657,50.29653623299277,17.038024883009218
25,94.85250552318657,49.66349172046852,16.603881665229764
26,94.85250552318657,49.82583815193007,15.204949691152892
27,94.85250552318657,48.94071478099551,17.131638622066152
28,94.85250552318657,50.11560866481815,16.081212569045
29,94.85250552318657,47.82783834376288,15.46668409996346
