gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,48.013547994715566,0.3885942098641058,13.165595703210426,-5.753671584161572,39.013547994715566,24.01103858311013,-2.3346917404419387,7.29091185171798,-5.7568377190687,19.01103858311013
1,48.013547994715566,8.459258917098062,17.91076524388478,-5.746521662954427,48.013547994715566,24.01103858311013,2.136057253362092,9.907985658454152,-5.749710447292186,24.01103858311013
2,49.692244721017865,20.744678487836207,19.02561501439425,-5.730099782973574,48.013547994715566,36.09124522068478,9.045670876580392,10.748808345781413,-5.733341276897746,24.01103858311013
3,49.692244721017865,34.630973332859355,15.849409006309262,3.228558876869984,48.013547994715566,36.09124522068478,16.83625610560466,9.10392735867936,-0.7745515455444085,24.01103858311013
4,49.692244721017865,43.572596650685945,9.767439783567566,21.269900217026425,48.013547994715566,36.09124522068478,21.77804490174447,5.750186561094181,9.266658723102251,24.01103858311013
5,49.692244721017865,46.80404817330278,4.931426725469084,39.013547994715566,48.02364909070207,36.09124522068478,23.673578902314404,3.484622680596786,19.01103858311013,24.02111423509888
6,88.20317628172515,48.57405472386656,8.04590158700707,48.013547994715566,49.692244721017865,68.20205958702508,24.979613623320684,7.141588433679074,24.01103858311013,29.22770545990032
7,88.20317628172515,47.64470534053537,12.614413747162905,39.02797865193484,65.37217760195175,68.20205958702508,24.794278835145395,9.9171454066557,19.02543279787971,36.19444218569012
8,88.44772962385827,48.69226050079055,12.09025166664293,39.013547994715566,65.37217760195175,69.24656208140222,25.71386911066872,10.527598874786738,19.01103858311013,40.391245220684766
9,88.44772962385827,46.66355941666741,15.36210800296702,3.669060428810469,58.95224472101784,69.24656208140222,24.78116788827941,11.864059602972116,5.747955382373322,40.391245220684766
10,88.44772962385827,48.0570594577604,14.69357116642288,36.69198180362101,65.56653005873318,69.24656208140222,25.36668501746508,11.584441107106649,17.490464275098528,40.391245220684766
11,88.44772962385827,50.99526192205164,10.602775251605909,39.01833389904402,65.67484770821409,69.24656208140222,26.77685313296572,9.15700143349734,19.01581246250268,38.69505738656523
12,88.44889853106324,52.16265387877748,14.16566206169891,39.013547994715566,87.05436363917141,69.24772962385826,27.848263770054704,11.777400931487456,19.01103858311013,60.65261079034399
13,89.67970258104904,55.51178983973396,12.798544874917022,47.45457855214427,88.44772962385827,72.87750719048562,29.981505180684064,12.080100616522191,23.453142904639385,69.24656208140222
14,89.67970258104904,57.22968115368271,15.524589802277076,47.03789117336226,88.44889853106324,72.87750719048562,31.45143141277886,14.095875147502433,23.236387740353088,69.24772962385826
15,89.67970258104904,62.609926717986816,12.345380721635316,48.02073592307971,88.44889853106324,72.87750719048562,34.95178636531085,13.309027909745325,24.01820842846375,69.24772962385826
16,89.67970258104904,59.0069921988571,19.04108587298892,37.42419751950872,88.44889853106324,72.87750719048562,32.420761079207615,14.97189780843526,18.22102427816067,69.24772962385826
17,89.67970258104904,62.95421769098034,13.742977902735005,48.013547994715566,86.6529403549256,72.87750719048562,34.0401642760466,11.608100597645867,24.01103858311013,58.73122460583038
18,89.67970258104904,62.73463002944172,13.155646197797289,48.013547994715566,86.72266709952018,72.87750719048562,33.69255358988574,11.44378750981474,24.01103858311013,59.160980547506064
19,90.47970258104904,66.68960919157301,11.281752788474575,48.013547994715566,89.67970258104904,76.87750719048562,36.53567289978055,11.950544084191652,24.01103858311013,72.87750719048562
20,90.47970258104904,67.11863458422577,11.149972108755954,48.013547994715566,86.95007391279934,76.87750719048562,36.79675664560794,11.505977331529778,24.01103858311013,60.26837684131457
21,90.47970258104904,65.49684166972398,15.711680994876565,47.45695586808198,86.6529403549256,76.87750719048562,35.75889161187828,12.821197296366869,23.65469176963237,58.73122460583038
22,90.47970258104904,65.67154240981884,14.024979630234732,47.22849708434774,87.18563058626529,76.87750719048562,36.21358396587463,12.919365481526848,23.42668139739764,61.26385561035104
23,90.47970258104904,66.37070806939697,11.91684429108374,48.013547994715566,89.71970258104903,76.87750719048562,36.91276589892423,13.097772396539424,24.01103858311013,73.0775071904856
24,90.47970258104904,67.45328206964274,13.81926007428374,48.013547994715566,90.47970258104904,76.87750719048562,38.0514054447132,14.546238270902286,24.01103858311013,76.87750719048562
25,90.47970258104904,67.47654307665833,16.178587001176304,47.45465033966558,90.47970258104904,76.87750719048562,38.57866184724991,15.89674862780729,23.45321458923948,76.87750719048562
26,90.47970258104904,70.5675630532253,11.39052401735013,56.9642242587336,90.47970258104904,76.87750719048562,40.86170590098316,14.63600540875664,28.961827702130268,76.87750719048562
27,90.47970258104904,69.9764847943824,11.412977929415748,56.56592743271599,90.47970258104904,76.87750719048562,40.34264207449255,14.55894549847923,28.56432271097355,76.87750719048562
28,90.47970258104904,68.85512210998178,12.897273551042602,48.013547994715566,90.47970258104904,76.87750719048562,40.157194672881936,15.655133589137495,24.011038583110132,76.87750719048562
29,90.47970258104904,68.31755492411547,13.518306247554273,48.013547994715566,90.47970258104904,76.87750719048562,39.475632482136085,15.397312071171246,24.011038583110135,76.87750719048562
