gen,best,mean,std,best_log,mean_log,std_log
0,93.39605369405454,44.17056252465832,38.64072897993693,93.39605369405454,44.17056252465832,38.64072897993693
1,93.39605369405454,69.93218866326328,25.87778034592588,93.39605369405454,69.93218866326328,25.87778034592588
2,93.39605369405454,80.32388232996996,18.639928959329584,93.39605369405454,80.32388232996996,18.639928959329584
3,93.39605369405454,85.3427451256904,12.337456466376649,93.39605369405454,85.3427451256904,12.337456466376649
4,93.39605369405454,86.61089584062637,11.1801983886807,93.39605369405454,86.61089584062637,11.1801983886807
5,93.39605369405454,86.64678234760366,10.81647450290562,93.39605369405454,86.64678234760366,10.81647450290562
6,93.39605369405454,89.39428656499923,5.250848019079391,93.39605369405454,89.39428656499923,5.250848019079391
7,93.39605369405454,89.32445751137121,5.990016294898689,93.39605369405454,89.32445751137121,5.990016294898689
8,93.39605369405454,88.71059957981613,9.651396836829466,93.39605369405454,88.71059957981613,9.651396836829466
9,93.39605369405454,87.60604545544207,11.535856855873869,93.39605369405454,87.60604545544207,11.535856855873869
10,93.39605369405454,87.9108961179159,9.871084649131529,93.39605369405454,87.9108961179159,9.871084649131529
11,93.39605369405454,87.83313580171522,9.916752642181375,93.39605369405454,87.83313580171522,9.916752642181375
12,93.39605369405454,89.50828701393654,7.103333792496743,93.39605369405454,89.50828701393654,7.103333792496743
13,93.39605369405454,89.64304125564931,8.412015008485653,93.39605369405454,89.64304125564931,8.412015008485653
14,93.39605369405454,89.96719005745553,6.466346011035989,93.39605369405454,89.96719005745553,6.466346011035989
15,93.39605369405454,90.4410105033352,6.357463512993007,93.39605369405454,90.4410105033352,6.357463512993007
16,93.39605369405454,90.02676811052442,6.514378919009124,93.39605369405454,90.02676811052442,6.514378919009124
17,93.39605369405454,89.24343545858082,9.651322784675411,93.39605369405454,89.24343545858082,9.651322784675411
18,93.39605369405454,89.67490527825679,9.004900725924449,93.39605369405454,89.67490527825679,9.004900725924449
19,93.39605369405454,90.85681837997498,6.684964523688339,93.39605369405454,90.85681837997498,6.684964523688339
20,93.39605369405454,91.30564082420148,3.771600051144307,93.39605369405454,91.30564082420148,3.771600051144307
21,93.39605369405454,90.39712635817756,7.107817405971325,93.39605369405454,90.39712635817756,7.107817405971325
22,93.39605369405454,91.28288851471656,4.335910232493645,93.39605369405454,91.28288851471656,4.335910232493645
23,93.39605369405454,91.32504073800096,3.972087343216328,93.39605369405454,91.32504073800096,3.972087343216328
24,93.39605369405454,91.81937522143448,1.2995287452662652,93.39605369405454,91.81937522143448,1.2995287452662652
25,93.39605369405454,91.68793939032732,1.4899232770353328,93.39605369405454,91.68793939032732,1.4899232770353328
26,93.39605369405454,91.38829058677833,3.750260094392203,93.39605369405454,91.38829058677833,3.750260094392203
27,93.39605369405454,90.28475170448426,6.208056532702314,93.39605369405454,90.28475170448426,6.208056532702314
28,93.39605369405454,89.30130428956618,11.5787140745444,93.39605369405454,89.30130428956618,11.5787140745444
29,93.39605369405454,90.90931937717856,6.716072115847894,93.39605369405454,90.90931937717856,6.716072115847894
