gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,37.81158726350304,1.7491706313539377,8.062685831212628,73.81234283588505,7.366282481967968,14.698462721176448
1,37.81158726350304,5.1036945381644605,7.936980376245609,73.81234283588505,13.400836430260751,14.599990413699423
2,37.81158726350304,7.93447816884929,8.527518210304796,73.81234283588505,18.7322646836889,15.603995758752474
3,40.58611316836666,10.840976447525998,9.766268231552797,74.26677961290973,23.793760402403404,17.339230028059013
4,40.58611316836666,13.336480251734423,10.246569239607291,74.26677961290973,28.15688550431476,18.125487603927567
5,47.68611316836668,16.13863168859811,12.924975839254222,59.68677961290973,32.517690153607184,21.2205169139248
6,47.68611316836668,20.08232427838328,13.696418334492405,59.68677961290973,39.43974769295389,22.53426757676918
7,47.68611316836668,21.970354676426933,13.529219751917385,59.68677961290973,42.38098005545441,21.80943666524465
8,57.93387122044368,26.55310822471501,13.784683409113567,85.77457027674606,49.057730175371525,20.70020748218219
9,57.93387122044368,27.71649782188349,13.248138111676996,85.77457027674606,51.030461899838144,19.770765533231263
10,57.93387122044368,28.234210733385154,13.526177325884548,85.77457027674606,52.05045106271281,20.4612176598177
11,57.93387122044368,30.04584487008549,13.705860556503506,85.77457027674606,54.14203136573703,20.06458493766114
12,57.93387122044368,31.12823621485081,13.23582339563256,85.77457027674606,55.70681470103818,18.850608069837016
13,57.93387122044368,31.502099534168902,13.54813467874864,85.77457027674606,55.76142011630823,19.221562006057216
14,66.11653741358705,30.174832056563822,14.671340947772665,87.71756252900218,53.8437866302163,20.38448954374339
15,66.11653741358705,28.914017814963167,16.099068861467355,87.71756252900218,50.76547840102555,22.46015301655517
16,70.31551334795738,30.98276354240659,14.994894526012256,88.55653741358694,53.4509242353052,19.99814485011732
17,70.31551334795738,32.21095488723319,14.64834760621535,88.55653741358694,54.97594905802824,18.892960166468143
18,70.31551334795738,31.28654022636174,15.248413347037266,88.55653741358694,53.21160966986931,20.00091452915616
19,70.31551334795738,32.67855576234994,14.382686600872823,88.55653741358694,55.426676405620775,18.41033005139017
20,70.31551334795738,31.696335490606053,14.794918464299869,88.55653741358694,54.0733220539304,19.042585520706613
21,70.31551334795738,31.680304771169403,15.884800667052478,88.55653741358694,54.07653064968412,20.7831626898694
22,70.31653741358707,32.58798261511797,15.934897268086912,88.55756252900218,54.96658197288389,20.539939447746296
23,71.2551845207919,33.044675263670435,15.702942467060408,88.77625005099381,55.85525954048048,20.0648731587879
24,71.2551845207919,32.9451083107708,16.635604135773807,88.77625005099381,55.3941519910318,21.290800583422715
25,71.2551845207919,31.953944562263608,17.99092459910403,88.77625005099381,53.7214864775532,23.35264138996075
26,72.85711936420826,34.52954533270899,17.17690337727748,89.17829930534798,56.66016605153961,21.825029285161616
27,72.85711936420826,35.28978075508134,18.27051920639441,89.17829930534798,57.55481437811381,22.410148667660568
28,72.85711936420826,34.172352074634524,18.08314870061094,89.17829930534798,56.64625922475538,22.52562010874332
29,72.85711936420826,37.26187033445096,18.32290722790574,89.17829930534798,59.55172817162829,21.55288462796157
