gen,best_default,mean_default,std_default
0,91.25486503108354,23.15232653724481,37.53924881633221
1,91.25486503108354,60.34171636664182,34.274246589657785
2,91.25486503108354,78.9848104878603,21.707594767057763
3,91.31788162462296,83.78508838911053,13.726441637252949
4,91.37486503108352,84.32818525085396,13.573929073110168
5,91.37486503108352,83.29279471909128,14.199719590532846
6,91.37486503108352,84.0920583570034,12.268522362051026
7,91.37486503108352,85.0415791927325,9.71977417652627
8,91.41946701359932,85.39535303832298,9.798499742851243
9,91.83288973525114,83.5598706514125,13.778716352106535
10,93.15289246928256,84.45849560293844,11.251053178038386
11,93.15289246928256,84.70525124864383,11.312052048252829
12,93.15289246928256,86.04837834025744,6.195174623281481
13,93.15289246928256,86.76952261568341,4.882796798980783
14,93.15289246928256,85.68562015779757,9.330984296566127
15,93.15289246928256,86.01014659468773,11.419862090542724
16,93.15289246928256,86.20149101549023,9.375985240249411
17,93.15289246928256,83.68357591296524,15.580682466415642
18,93.15289246928256,85.9387412783986,10.248728012846826
19,93.15289246928256,85.59195436220107,10.44900459213196
20,93.15289246928256,85.71184498283874,9.471465242623422
21,93.18679402095825,84.4676436290943,13.051559628013852
22,93.18679402095825,85.57174496884234,10.906133650970313
23,93.18679402095825,86.28792195754403,7.9909266027927135
24,93.18679402095825,84.99382293625686,13.64147549936681
25,93.18679402095825,84.38379927427394,13.85109432209974
26,93.18679402095825,85.69922752600975,11.44445294645103
27,93.18679402095825,84.49324519799086,14.558618858163934
28,93.18679402095825,86.01462240887604,9.411784517165318
29,93.18679402095825,86.97212879193546,6.889631423019972
