gen,best_default,mean_default,std_default,Q5_default,Q95_default,best_balanced,mean_balanced,std_balanced,Q5_balanced,Q95_balanced
0,91.71520306650936,17.293571154226484,32.584660710748864,-5.908082938168931,87.62951600496184,80.51106227384331,8.76999577825545,22.536428031199048,-5.910796644040527,58.823850267426174
1,91.71520306650936,41.87232932220616,33.05534069149336,-5.796057750765372,91.45290830251814,80.51106227384331,25.06852035007009,25.820880204152832,-5.799092654460526,79.44901695701621
2,92.63931836898448,66.8495545682924,22.82797300782577,21.202004599919768,91.77130991706233,85.43547959267731,43.149326119842506,23.21942691073212,9.198975455904202,80.51106227384331
3,92.63931836898448,75.59045753103543,18.476966504730427,39.699038724232224,91.9369944159565,85.43547959267731,52.33014538782356,22.529190068344707,19.69405096729329,80.6596365153279
4,92.69061166337202,85.64418043837776,9.807059922262644,65.96970032864641,92.29061166337202,85.48657125383502,64.79970776516274,17.833756851311477,33.96729106406181,83.48657125383502
5,92.69061166337202,87.32555070734536,8.39646825691613,74.19053146606882,92.64921897749306,85.48657125383502,68.75305929386458,16.690663542458896,38.38876031791411,85.4453419040772
6,92.69061166337202,87.35256416440086,10.639815670947304,67.04183913209634,92.69061166337202,85.48657125383502,70.11610461404008,17.13980698163304,35.03476023128366,85.48657125383502
7,92.69061166337202,88.5486544052712,9.810160766656894,74.98792997035068,92.69061166337202,85.48657125383502,72.92823434204848,15.390759868508844,38.985475221157216,85.48657125383502
8,92.69061166337202,90.36292267030414,5.250765993694051,87.62951600496184,92.69061166337202,85.48657125383502,76.83856717337048,11.015929869404433,58.823850267426174,85.48657125383502
9,93.33193985886489,90.87922533009888,5.1149568365601965,87.62951600496184,92.69061166337202,88.52772932632853,78.5307781320881,9.372394814179293,58.823850267426174,85.48657125383502
10,93.37065437104556,91.83107657218274,0.8990723172935269,90.76878821817864,92.69061166337202,88.56627799644576,80.90665305316548,4.587982524465526,76.36521039683075,85.48657125383502
11,93.37065437104556,91.63587828552794,2.6774584021074053,90.76878821817864,92.69061166337202,88.56627799644576,80.82356241572296,6.191876325109832,76.36521039683075,85.48657125383502
12,93.37065437104556,92.0457969796102,0.7410255646749173,90.77237888630935,92.69061166337202,88.56627799644576,82.02542897061832,3.8082544321253367,76.36878821817864,85.48657125383502
13,93.37065437104556,92.291783841316,0.5939104867413734,91.30880648818632,93.33193985886489,88.56627799644576,83.29547373298497,3.07066705457807,79.18533405720211,88.52772932632853
14,93.37065437104556,92.06410003073832,2.693216533716916,91.33703951986404,93.33193985886489,88.56627799644576,83.05991482778953,6.1442959881586665,79.33357331188756,88.52772932632853
15,93.37065437104556,92.18819137941772,2.694305688626443,91.43963228570092,93.33193985886489,88.56627799644576,83.72806743501332,6.073829591940116,79.43579186144419,88.52772932632853
16,93.37065437104556,91.24893909277124,7.976787878457716,91.33703951986404,93.33193985886489,88.56627799644576,83.13294235769274,10.652321902755316,79.33357331188756,88.52772932632853
17,93.37065437104556,90.47793146698008,11.172065487554091,91.33703951986404,93.33193985886489,88.56627799644576,82.457912971488,13.267926953973737,79.33357331188756,88.52772932632853
18,93.37065437104556,91.7853758579004,5.132843178040592,91.33703951986404,93.33193985886489,88.56627799644576,83.46142434650818,8.229580680289041,79.33357331188756,88.52772932632853
19,93.37065437104556,91.57462975653095,5.731822617814933,91.33703951986404,93.33193985886489,88.56627799644576,83.21068287817565,9.547383059178204,79.33357331188756,88.52772932632853
20,93.37065437104556,91.45181214891572,5.182011527782188,91.33703951986404,93.33193985886489,88.56627799644576,82.615882271436,10.224453262982632,79.33357331188756,88.52772932632853
21,93.37065437104556,91.98248253838464,3.7275668409757583,91.33703951986404,93.33193985886489,88.56627799644576,83.65053589633818,7.565434640378227,79.33357331188756,88.52772932632853
22,93.37065437104556,90.84760736426622,6.70444545737928,86.55915758855262,93.3338755844739,88.56627799644576,81.22770419062186,11.9282945821556,57.59362057826525,88.52965675983438
23,93.37065437104556,91.38686141824031,6.851453723171056,91.33703951986404,93.33193985886489,88.56627799644576,82.71095231214575,9.150314063040572,79.33357331188756,88.52772932632853
24,93.37065437104556,91.48755861991968,5.895397364334104,91.33703951986404,93.33193985886489,88.56627799644576,82.44367677860775,8.570657158334004,79.33357331188756,88.52772932632853
25,93.37065437104556,91.0068962495466,8.743403011348445,90.615235742242,93.3338755844739,88.56627799644576,81.95492917199552,11.402649586326122,75.49154132064102,88.52965675983438
26,93.37065437104556,92.20987267789342,2.668124876018068,91.33703951986404,93.3338755844739,88.56627799644576,83.97391453756256,5.695837445535648,79.33357331188756,88.52965675983438
27,93.37065437104556,92.24154627122354,1.817071437305204,91.33703951986404,93.37065437104556,88.56627799644576,83.74159605990208,5.290549437217331,79.33357331188756,88.56627799644576
28,93.37065437104556,91.77481429263004,4.075382216373433,91.33703951986404,93.3338755844739,88.56627799644576,83.01086579679172,8.719336611281486,79.33357331188756,88.52965675983438
29,93.37065437104556,92.22072688888854,2.6720385774875477,91.33703951986405,93.3338755844739,88.56627799644576,84.00875002229441,5.632202494565837,79.33357331188756,88.52965675983438
