gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,86.0166776115118,40.3304261269233,24.14543362344401,92.49946701359931,31.352198318513885,40.95095162481234
1,91.91240366476764,52.17509341490088,23.76513458134318,94.31859563501554,48.21735280736375,43.18306687392838
2,91.91240366476764,65.18613920821724,20.36792410195381,94.31859563501554,71.70821933557264,35.12074467867773
3,91.91240366476764,73.08526118502233,16.52496998008032,94.31859563501554,81.96447819346741,25.679556327962583
4,92.21240366476763,77.39907303240649,14.27712580924676,94.37859563501554,86.6319980761601,18.8627929816795
5,92.21240366476763,79.98122886878508,13.552673918409228,94.37859563501554,88.05106099398895,18.28670032521529
6,92.28936470590376,81.53096095464284,10.664056742679314,94.45605369405456,88.9256420969653,15.007478677869628
7,92.28936470590376,81.75823194958508,11.686376057585262,94.45605369405456,88.56648255152353,16.687370350231205
8,92.28936470590376,82.38412689799101,10.631829939115162,94.45605369405456,89.89796167167071,13.56750149657806
9,92.28936470590376,82.30787463973023,10.080621929488146,94.45605369405456,90.74323650045864,7.828435711690512
10,92.28936470590376,82.4735149834084,11.645983561144146,94.45605369405456,90.15694848009151,11.972975779292549
11,92.28936470590376,82.1242267635501,12.75571408124527,94.45605369405456,89.19242084519378,14.968059554752386
12,92.28936470590376,83.08644213197535,11.594716588010868,94.45605369405456,89.67487698313225,14.501384037397596
13,92.28936470590376,84.55286963107969,9.408350015581709,94.45605369405456,90.83920008064284,13.10325951393532
14,92.28936470590376,84.97307359733747,5.657053400930397,94.45605369405456,92.55631733823184,1.211790340868427
15,92.28936470590376,83.85786292207332,9.982786644755809,94.45605369405456,90.71063492551,13.105157379735957
16,92.28936470590376,82.39139328514604,12.989827424985464,94.45605369405456,88.05043438979357,18.7690441008308
17,92.28936470590376,84.89150767950353,8.541853704486876,94.45605369405456,90.93560376769668,12.917785356293187
18,92.59605369405456,83.85773098091836,9.634329516449409,94.52278772623588,90.73705914774064,12.9718183587781
19,92.59605369405456,82.87158793220215,12.01522595752314,94.52278772623588,89.7373599734791,15.98686938780881
20,92.59605369405456,81.44624312502627,14.927961057713,94.52278772623588,87.79742184842395,19.54365004781204
21,92.59605369405456,84.02236280656084,9.714216753512083,94.52278772623588,90.8854767398734,11.835277771808816
22,92.89605369405456,84.62939920993098,8.812965068405227,94.58278772623588,91.99822484577452,6.409092135392761
23,93.79605369405456,84.36175273604907,9.47153314484328,94.76278772623589,90.8752885968663,12.368181628668868
24,93.79605369405456,85.20593625480454,7.712220224657194,94.76278772623589,91.77468431087055,9.084316614301812
25,93.79605369405456,84.4560752683513,10.216523769831491,94.76278772623589,90.81922898267558,12.98782997497668
26,93.79605369405456,82.9328790396451,13.048976227681653,94.76278772623589,88.72554644206673,17.592960298444407
27,93.79605369405456,82.66580225861124,12.570754728299333,94.76278772623589,88.43208832489171,17.647313888938324
28,93.79605369405456,82.68161390486283,12.566741593871756,94.76278772623589,88.69519869396487,17.504265396666952
29,94.39605369405454,82.65017854748503,13.8367393832295,94.88278772623588,88.04859949571762,18.317487257111075
