gen,best,mean,std
0,91.93357331188756,68.41693676612599,23.49223074151693
1,91.93357331188756,90.29441019305048,1.4198040819586435
2,91.96878821817864,91.80321111708992,0.1352973084541189
3,91.96878821817864,91.88937880086748,0.0410879397483675
4,91.96878821817864,91.90605358400416,0.0375307274252914
5,91.96878821817864,91.92286984161716,0.0288375693552293
6,91.96878821817864,91.93558257921904,0.0084098855195505
7,92.03931836898448,91.94167374371676,0.0171528744006029
8,92.54250462797222,91.95621764453418,0.0638476289996311
9,92.54250462797222,91.98403750308744,0.1107536032857961
10,92.74250462797222,92.01497470355284,0.1603816143067542
11,93.14250462797224,92.0823184247706,0.2206728494119176
12,93.14250462797224,92.10912072922318,0.2272788362443754
13,93.14250462797224,92.1221917557618,0.2287156538754947
14,93.14250462797223,92.16099348077564,0.26960500044683194
