gen,best_default,mean_default,std_default
0,39.59732261812772,0.7598066778953572,9.184754553947984
1,47.55111060585314,6.410500796852172,11.044533453286832
2,56.51842287072357,10.41813624288699,12.619664052138877
3,66.22544845445559,16.27265585912699,15.163052344712373
4,66.22544845445559,20.93782401789085,15.288600103077446
5,66.22544845445559,23.27154713661418,15.069739693315563
6,66.22544845445559,24.269059736038844,15.250016259874691
7,66.22544845445559,26.92481891447061,15.270084189161643
8,66.22544845445559,29.150419061421093,16.115277834401017
9,66.22544845445559,30.03606799197236,16.08581477877261
10,66.22544845445559,30.29743173052508,15.849499197420126
11,66.22544845445559,33.051641000233296,15.783447943857771
12,66.22544845445559,31.11862286682693,15.370597699171986
13,66.22544845445559,33.09783473319752,15.227842825088336
14,66.22544845445559,34.34371471037769,14.793244054540615
15,66.22544845445559,34.77990770505794,16.341736153541444
16,66.22544845445559,36.98654805468121,14.695483278571087
17,66.22544845445559,36.37192356147412,14.431623150708418
18,66.22544845445559,36.62465717951605,15.900185327861
19,66.22544845445559,39.103497550494055,14.358997644014163
20,66.22544845445559,36.78635146601557,14.642025943448516
21,66.22544845445559,36.97789480523805,14.873354300888938
22,66.22544845445559,35.904282151266784,14.593387078947202
23,66.22544845445559,37.34540319470142,15.14147412184452
24,66.22544845445559,40.27620923487776,12.632657423857514
25,66.22544845445559,39.46293937031606,15.113973496270788
26,66.22544845445559,40.64600800217982,14.182567580939953
27,66.22544845445559,39.48634068054046,15.126856893916573
28,66.22544845445559,40.1899341789475,15.499824840211838
29,66.22544845445559,40.18018076742602,14.194092508930012
