gen,best,mean,std,best_log,mean_log,std_log
0,57.58389959779558,3.270012155415954,14.956656503367231,57.58389959779558,3.270012155415954,14.956656503367231
1,74.7480961168341,13.82430453949964,19.452968978580568,74.7480961168341,13.82430453949964,19.452968978580568
2,74.7480961168341,23.438063824032703,20.67197747462145,74.7480961168341,23.438063824032703,20.67197747462145
3,74.7480961168341,32.03505521892016,19.78477037104285,74.7480961168341,32.03505521892016,19.78477037104285
4,74.7480961168341,40.89722034167957,17.200815011181454,74.7480961168341,40.89722034167957,17.200815011181454
5,74.7480961168341,44.04934355366042,14.87625584239316,74.7480961168341,44.04934355366042,14.87625584239316
6,74.7480961168341,45.33797902484434,14.487894128202615,74.7480961168341,45.33797902484434,14.487894128202615
7,84.81454706086824,46.42170801901455,13.881752604038851,84.81454706086824,46.42170801901455,13.881752604038851
8,84.81454706086824,46.16546396213361,15.13700801856146,84.81454706086824,46.16546396213361,15.13700801856146
9,84.86957298262516,46.90723641348943,15.360029798951697,84.86957298262516,46.90723641348943,15.360029798951697
10,84.86957298262516,48.41608902373926,14.12438689597704,84.86957298262516,48.41608902373926,14.12438689597704
11,84.86957298262516,48.96478260058976,14.015781902862113,84.86957298262516,48.96478260058976,14.015781902862113
12,84.86957298262516,47.25212322083019,15.56102242315584,84.86957298262516,47.25212322083019,15.56102242315584
13,84.86957298262516,49.68906298469102,13.610353756334687,84.86957298262516,49.68906298469102,13.610353756334687
14,84.86957298262516,48.87804247955053,13.164742987674376,84.86957298262516,48.87804247955053,13.164742987674376
15,84.86957298262516,51.25808695055924,12.098603776495022,84.86957298262516,51.25808695055924,12.098603776495022
16,84.86957298262516,50.8859696033466,13.372437258504805,84.86957298262516,50.8859696033466,13.372437258504805
17,84.86957298262516,50.16652618890448,14.614350073378606,84.86957298262516,50.16652618890448,14.614350073378606
18,84.86957298262516,50.2688189654924,15.812977506986725,84.86957298262516,50.2688189654924,15.812977506986725
19,84.86957298262516,49.67171387027226,15.76181234081328,84.86957298262516,49.67171387027226,15.76181234081328
20,84.86957298262516,48.32120530714532,15.22905449746507,84.86957298262516,48.32120530714532,15.22905449746507
21,84.86957298262516,47.41168506596735,14.180705069909658,84.86957298262516,47.41168506596735,14.180705069909658
22,84.86957298262516,48.40351998783967,13.786537849542531,84.86957298262516,48.40351998783967,13.786537849542531
23,84.86957298262516,50.07971818781305,14.524633034980402,84.86957298262516,50.07971818781305,14.524633034980402
24,84.86957298262516,49.64564458545364,15.193922509150925,84.86957298262516,49.64564458545364,15.193922509150925
25,84.86957298262516,49.56166547545797,16.605493704028813,84.86957298262516,49.56166547545797,16.605493704028813
26,84.86957298262516,52.51569516682502,16.151412162234728,84.86957298262516,52.51569516682502,16.151412162234728
27,84.86957298262516,50.74993665249436,14.358668167768585,84.86957298262516,50.74993665249436,14.358668167768585
28,84.86957298262516,50.65467172747746,14.27349187353685,84.86957298262516,50.65467172747746,14.27349187353685
29,84.86957298262516,52.54138853577195,14.326652598672732,84.86957298262516,52.54138853577195,14.326652598672732
