gen,best_default,mean_default,std_default
0,89.48355803717008,31.557232160505453,32.10186247592886
1,89.48355803717008,60.458406563274565,14.42192232363131
2,91.54326625757946,63.38579164146868,14.24757684681753
3,91.60326625757943,66.978454878667,11.38255584121774
4,91.66326625757944,68.89403073963014,13.18212533095919
5,91.72326625757944,71.97845620965873,11.798747059300808
6,91.72326625757944,74.44327898858052,12.334532383727034
7,91.72326625757944,76.44931597882365,11.718808723596531
8,91.72326625757944,78.42348260754967,10.57332436136898
9,91.72326625757944,81.22709271282147,9.114595123350597
10,91.72326625757944,82.19760410027719,11.812538862884962
11,91.72326625757944,81.84975448249334,12.432822251029258
12,91.72326625757944,84.11794418313073,7.5246211705029635
13,91.72326625757944,83.54807227750409,12.402682463488066
14,91.72326625757944,85.3763244314468,8.615663753991827
15,91.72326625757944,83.82682101835064,11.137987929844153
16,91.72326625757944,85.00806391541367,8.500112436699998
17,91.72326625757944,83.85331012314937,10.874140037759764
18,91.72326625757944,79.70563537602375,17.33318214803976
19,91.72326625757944,81.39082107205441,13.065113651721004
20,91.72326625757944,82.89512734231538,12.1942472891653
21,91.72326625757944,84.29835560923294,8.142379240485974
22,91.72326625757944,83.0711217588346,10.376091075374823
23,91.72326625757944,84.10203957987537,10.946926712482782
24,91.72326625757944,82.8007944063367,14.448844688212704
25,91.72326625757944,80.72740727823049,15.827822905900394
26,91.72326625757944,81.17139265725608,16.257065303709776
27,91.72326625757944,84.3465460309834,9.466872115669062
28,91.72326625757944,82.88008444290503,11.212724020721597
29,91.72326625757944,84.46388351413587,9.6580172714198
