gen,best_default,mean_default,std_default
0,90.2798287472796,29.50996560596196,31.719666045474582
1,90.67968822339262,50.53959749887738,34.854947930694365
2,91.0184215803562,71.8181877431284,27.651103528343857
3,91.21703951986407,81.16425234134306,18.792711294422176
4,91.21703951986407,85.90361144482966,9.105828889885167
5,93.09173296930548,86.46184212045256,7.555380666764932
6,93.09173296930548,86.89638019392079,4.234095755824543
7,93.09173296930548,85.8667621456123,8.386697956914883
8,93.09173296930548,87.3860548533206,0.9978304375925028
9,93.09173296930548,87.34439594214025,1.057798840423051
10,93.09173296930548,86.33987046560136,9.251337531940472
11,93.09173296930548,86.45110101080869,7.525650110701477
12,93.09173296930548,87.0575079127593,1.3836256609117374
13,93.09173296930548,87.13413484780787,1.499471469693465
14,93.09173296930548,86.53534958277648,6.749470674700524
15,93.09173296930548,85.67544338775294,10.732734535831865
16,93.09173296930548,87.30039313483076,0.936733967666524
17,93.09173296930548,87.28611657448532,0.8618121338701837
18,93.09173296930548,87.06344102534642,2.2895608466630226
19,93.09173296930548,86.65822723730012,3.800214844308484
20,93.09173296930548,85.78552444137902,7.151729314911066
21,93.09173296930548,83.67850230168122,12.607183940360349
22,93.09173296930548,85.63925985012924,8.085289116184823
23,93.09173296930548,86.51585598530939,4.930019245262708
24,93.09173296930548,85.29291317595806,9.737325408520896
25,93.09173296930548,87.22429972132281,0.618024219930097
26,93.09173296930548,87.20700242149682,0.5919154229785967
27,93.09173296930548,86.57494709615612,6.664559345189798
28,93.09173296930548,87.34253423425918,1.0282365519708556
29,93.09173296930548,86.54060736049591,6.14698224589752
